Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Costco Wholesale Corp,Consumer Defensive,Discount Stores,USA,Mega,NASD,"NDX, S&P 500",420.34B,408.57B,8.84B,293.59B,75.55,45.09,5.18 (0.55%),6.84 (0.72%),"Jul 24, 2026",13.33% 12.75%,27.02%,341000,"Nov 27, 1985",47.67,41.77,3.75,1.43,12.55,21.02,47.73,29.63,1.39,0.61,1.07,0.25,0.24,Yes / Yes,19.88,22.69,6.56,12.75%,10.52%,11.13%,11.49% 15.09%,6.64% 10.54%,12.69%,9.23%,15.27%,11.58%,May 28 AMC,-1.35% 1.00%,0.12%,-0.43%,71.13%,0.01%,10.92%,29.15%,21.22%,12.88%,3.82%,3.01%,0.60%,-0.38%,-1.07%,"

",443.51M,442.94M,1.57%,2.88,6.96M,1096.50 -13.56%,844.06 12.29%,1.95%,1.76%,19.61,49.82,0.86,0.63,2.41M,"1,524,247",-0.43%,3.82%,-6.35%,-4.19%,9.91%,-3.03%,73.60%,120.50%,517.16%,2.05,1090.03,949.15,947.82,-0.14%,COST
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,NASD,"NDX, S&P 500",428.06B,427.08B,8.51B,29.02B,30.11,10.38,1.86 (0.35%),1.91 (0.35%),"Aug 20, 2026",20.39% 15.39%,20.55%,36500,"Nov 01, 1982",50.66,31.46,0.95,14.75,17.90,51.94,80.12,46.25,14.71,1.80,2.51,0.30,0.25,Yes / Yes,10.64,17.14,3.39,30.70%,39.20%,32.95%,5.19% 17.18%,3.37% 10.52%,29.52%,3.35%,33.44%,11.41%,Aug 13 AMC,6.73% 2.95%,0.50%,-6.81%,81.47%,-1.60%,23.02%,39.69%,28.49%,48.96%,30.13%,29.31%,0.88%,-2.53%,41.45%,"

",793.96M,790.01M,2.11%,1.72,16.70M,739.67 -27.11%,154.46 249.04%,4.34%,5.94%,38.21,50.10,1.61,0.47,9.71M,"4,555,017",6.20%,-8.41%,31.29%,77.35%,109.79%,194.37%,258.52%,277.95%,1910.97%,1.45,641.58,527.48,539.14,2.21%,AMAT
Oracle Corp,Technology,Software - Infrastructure,USA,Mega,NYSE,S&P 500,423.49B,564.53B,16.98B,67.36B,13.04,11.07,1.95 (1.33%),2.00 (1.36%),"Jul 10, 2026",13.72% 13.97%,34.31%,141000,"Mar 12, 1986",25.24,13.46,0.51,6.29,11.27,13.28,-,17.79,8.38,1.12,1.12,3.94,3.67,Yes / Yes,5.82,10.92,1.73,5.61%,35.57%,26.50%,23.77% 5.08%,10.48% 10.72%,32.98%,17.35%,21.36%,20.63%,Jun 10 AMC,7.44% 0.44%,40.48%,-0.04%,43.72%,-1.76%,7.95%,54.28%,8.60%,63.34%,33.32%,25.21%,13.56%,-8.28%,-18.01%,"

",2.88B,1.71B,2.92%,1.60,50.07M,345.72 -57.47%,114.50 28.40%,5.42%,5.20%,7.59,56.56,1.73,0.73,31.32M,"22,874,054",13.21%,1.94%,-24.45%,7.72%,-24.57%,-41.05%,26.63%,64.23%,257.45%,1.56,249.85,143.47,147.02,2.47%,ORCL
Caterpillar Inc,Industrials,Farm & Heavy Construction Machinery,USA,Mega,NYSE,"DJIA, S&P 500",387.13B,426.13B,9.43B,70.75B,40.51,8.86,6.21 (0.74%),6.16 (0.73%),"Jul 20, 2026",8.04% 7.59%,31.58%,118000,"Dec 02, 1929",41.90,26.29,1.02,5.47,20.79,95.07,49.00,29.53,6.02,0.81,1.35,2.31,1.64,Yes / Yes,20.10,32.04,6.90,40.59%,19.57%,25.82%,14.16% 28.05%,4.38% 10.12%,-2.07%,11.85%,30.35%,22.22%,Aug 04 BMO,31.42% 6.25%,0.23%,-12.68%,72.29%,-0.92%,10.45%,51.35%,19.13%,31.90%,17.12%,13.33%,-2.98%,-8.15%,12.86%,"

",460.64M,458.61M,1.76%,2.48,8.05M,1073.46 -21.54%,405.46 107.71%,4.45%,4.13%,42.26,42.89,1.60,0.75,3.25M,"2,443,792",3.36%,-10.25%,-5.97%,24.16%,47.01%,101.91%,199.02%,304.22%,920.09%,2.19,984.41,856.96,842.19,-1.72%,CAT
GE Aerospace,Industrials,Aerospace & Defense,USA,Mega,NYSE,S&P 500,383.98B,395.09B,8.96B,50.64B,17.00,9.01,1.79 (0.48%),1.66 (0.45%),"Jul 06, 2026",65.10% 35.10%,17.71%,57000,"Jun 23, 1892",43.62,40.64,2.30,7.58,21.77,41.09,45.73,37.23,7.80,0.67,0.98,1.15,1.02,Yes / Yes,8.48,9.11,1.99,24.31%,15.02%,17.65%,- 69.37%,-7.59% -9.57%,18.42%,21.69%,19.54%,21.10%,Jul 16 BMO,8.45% 6.33%,0.30%,-0.31%,81.86%,-2.00%,7.08%,48.75%,25.18%,35.23%,18.52%,17.69%,3.50%,5.17%,16.77%,"

",1.04B,1.03B,1.44%,3.23,14.90M,388.84 -4.82%,263.80 40.29%,2.73%,2.82%,10.44,57.36,1.38,0.55,4.62M,"2,527,691",2.78%,3.07%,22.29%,20.80%,20.14%,36.05%,304.46%,468.94%,147.21%,1.50,407.80,374.55,370.08,-1.19%,GE
Lam Research Corp,Technology,Semiconductor Equipment & Materials,USA,Mega,NASD,"NDX, S&P 500",389.37B,387.52B,7.27B,23.23B,9.97,4.46,1.20 (0.38%),1.04 (0.33%),"Jun 17, 2026",14.66% 14.87%,18.06%,19000,"May 04, 1984",54.04,26.60,0.82,16.76,31.24,69.79,79.60,44.85,16.68,1.91,2.63,0.30,0.30,Yes / Yes,5.76,11.71,2.18,62.87%,23.50%,32.41%,20.15% 16.45%,10.06% 9.70%,38.85%,26.02%,34.37%,29.99%,Jul 29 AMC,7.90% 0.86%,0.33%,-7.82%,83.91%,-1.82%,32.38%,65.07%,44.84%,50.47%,35.29%,31.27%,1.09%,-7.84%,26.98%,"

",1.25B,1.25B,2.37%,2.52,29.52M,438.50 -29.00%,94.11 230.84%,5.67%,6.52%,24.86,48.72,1.86,0.57,11.71M,"6,714,117",6.26%,-11.84%,8.67%,45.96%,81.88%,214.02%,341.41%,380.51%,3238.87%,1.42,381.00,305.77,311.35,1.82%,LRCX
Chevron Corp,Energy,Oil & Gas Integrated,USA,Mega,NYSE,"DJIA, S&P 500",371.55B,405.54B,20.59B,211.45B,96.11,4.40,7.14 (3.82%),6.98 (3.74%),"Aug 19, 2026",6.39% 5.80%,103.22%,43039,"Jun 24, 1921",17.89,14.55,0.71,1.76,1.94,42.39,13.63,7.80,1.92,0.98,1.25,0.20,0.19,Yes / Yes,10.43,12.82,4.42,109.37%,-16.01%,20.44%,-28.70% -,-7.92% 14.35%,34.53%,12.71%,323.28%,51.12%,Jul 31 BMO,9.18% 11.69%,0.44%,-19.07%,73.88%,1.31%,7.09%,12.25%,9.09%,18.48%,13.33%,9.74%,-1.40%,2.03%,5.83%,"

",1.99B,1.98B,1.03%,2.23,20.37M,214.71 -13.11%,146.49 27.35%,2.02%,1.88%,4.37,49.62,0.48,0.78,9.12M,"7,098,809",-5.22%,7.19%,2.22%,4.09%,22.41%,21.81%,16.68%,82.99%,85.61%,1.69,217.21,189.23,186.56,-1.41%,CVX
Palantir Technologies Inc,Technology,Software - Infrastructure,USA,Mega,NASD,"NDX, S&P 500",413.36B,404.27B,3.02B,6.16B,3.52,3.92,-,-,-,- -,0.00%,4429,"Sep 30, 2020",147.00,75.70,1.14,67.15,48.80,43.93,123.09,151.83,65.67,6.91,7.23,0.02,0.02,Yes / Yes,1.17,2.27,0.41,112.35%,42.66%,66.12%,- -,32.92% 32.58%,285.33%,78.92%,221.57%,92.83%,Aug 03 AMC,18.98% 6.80%,8.55%,-2.01%,56.90%,-0.40%,31.68%,38.42%,30.21%,84.80%,42.80%,49.00%,27.38%,29.72%,12.96%,"

",2.40B,2.20B,3.54%,1.81,77.88M,207.52 -17.11%,106.37 61.71%,6.74%,5.28%,8.96,72.83,1.59,1.81,42.92M,"77,579,878",39.78%,33.30%,25.51%,32.31%,-3.23%,-5.59%,856.14%,688.31%,-,1.89,197.71,155.92,172.01,10.32%,PLTR
Coca-Cola Co,Consumer Defensive,Beverages - Non-Alcoholic,USA,Mega,NYSE,"DJIA, S&P 500",374.54B,403.87B,14.32B,50.57B,8.40,3.80,2.19 (2.52%),2.08 (2.39%),"Sep 15, 2026",5.04% 4.46%,67.13%,65900,"Jan 26, 1950",26.23,24.65,3.00,7.41,10.36,22.88,26.20,23.51,7.99,1.12,1.30,1.20,1.02,Yes / Yes,3.32,3.53,0.88,10.17%,6.86%,8.21%,11.48% 11.14%,4.14% 7.94%,17.58%,7.42%,16.19%,5.93%,Jul 28 BMO,4.07% 1.53%,0.68%,-7.54%,76.87%,0.05%,13.49%,44.23%,19.57%,61.95%,31.93%,28.31%,2.56%,5.42%,13.71%,"

",4.30B,4.27B,1.12%,2.67,47.77M,90.92 -4.26%,65.35 33.20%,1.59%,1.94%,1.82,59.88,0.34,0.63,17.89M,"11,221,677",-0.62%,5.35%,10.99%,10.88%,24.52%,23.60%,42.26%,53.69%,100.21%,1.70,96.24,86.85,87.05,0.23%,KO
Unitedhealth Group Inc,Healthcare,Healthcare Plans,USA,Mega,NYSE,"DJIA, S&P 500",369.69B,-,14.12B,450.13B,107.80,-,9.03 (2.22%),8.95 (2.20%),"Jun 15, 2026",10.90% 12.57%,65.97%,390000,"Oct 17, 1984",26.18,18.16,1.07,0.82,3.78,-,15.65,-,-,-,0.78,0.75,0.71,Yes / Yes,15.55,22.42,4.09,20.58%,13.69%,17.05%,-14.51% -3.76%,11.35% 11.72%,-44.84%,6.46%,61.72%,0.37%,Jul 16 BMO,30.01% 1.11%,0.22%,-0.07%,85.85%,-0.40%,4.57%,12.49%,8.34%,-,4.82%,3.14%,-3.14%,-1.38%,17.68%,"

",908.14M,906.12M,1.91%,2.73,17.34M,461.62 -11.81%,239.50 69.97%,2.91%,3.05%,12.08,44.00,0.63,0.64,6.36M,"4,095,871",-1.77%,-5.70%,10.10%,51.58%,23.32%,66.38%,-20.30%,-1.94%,184.69%,1.63,481.52,403.97,407.08,0.77%,UNH
HSBC Holdings plc ADR,Financial,Banks - Diversified,United Kingdom,Mega,NYSE,-,356.49B,-,24.18B,135.93B,50.39,-,4.16 (4.01%),3.75 (3.62%),"Aug 14, 2026",32.87% 38.20%,61.46%,209000,"Jul 16, 1999",14.86,11.06,1.04,2.62,2.06,-,-,-,-,-,1.63,3.29,1.43,Yes / Yes,6.98,9.38,2.24,12.40%,10.49%,10.61%,18.89% 44.18%,13.87% 12.13%,39.48%,-5.19%,70.76%,5.62%,Aug 04 BMO,3.31% 2.09%,0.00%,-,2.48%,20.34%,0.73%,14.03%,5.74%,-,15.27%,17.79%,1.00%,6.26%,20.77%,"

",3.44B,3.44B,0.18%,4.03,6.19M,107.92 -3.88%,62.73 65.36%,1.24%,1.37%,2.13,56.01,0.57,0.99,1.54M,"1,514,112",-2.53%,5.83%,16.59%,19.41%,31.85%,64.78%,155.75%,273.76%,209.16%,2.40,108.62,102.56,103.73,1.14%,HSBC
Home Depot Inc,Consumer Cyclical,Home Improvement Retail,USA,Mega,NYSE,"DJIA, S&P 500",354.59B,416.15B,14.01B,166.59B,13.92,1.61,9.28 (2.61%),9.26 (2.60%),"Jun 04, 2026",6.58% 8.92%,64.67%,472400,"Sep 22, 1981",25.25,22.11,3.70,2.13,25.56,221.48,24.77,16.68,2.50,0.28,1.04,4.55,3.82,Yes / Yes,14.08,16.08,4.73,1.75%,7.60%,5.97%,-5.18% 3.58%,1.52% 4.51%,-4.47%,2.23%,-4.39%,4.79%,Aug 18 BMO,0.70% 0.43%,0.09%,-0.48%,75.22%,0.20%,13.53%,128.38%,20.96%,31.14%,12.45%,8.41%,4.78%,6.29%,2.15%,"

",997.00M,996.24M,1.29%,2.69,12.83M,426.75 -16.67%,289.10 23.01%,2.45%,2.36%,8.71,61.29,0.96,0.75,4.77M,"3,584,851",7.13%,4.99%,10.22%,-7.00%,3.35%,-7.91%,8.04%,7.82%,159.75%,1.92,373.24,349.52,355.62,1.75%,HD
Procter & Gamble Co,Consumer Defensive,Household & Personal Products,USA,Mega,NYSE,"DJIA, S&P 500",338.88B,364.95B,15.75B,87.03B,22.95,4.28,4.40 (3.02%),4.29 (2.94%),"Jul 24, 2026",5.00% 5.63%,64.30%,104000,"Mar 22, 1950",22.02,19.71,4.73,3.89,6.35,34.09,22.37,15.25,4.19,0.47,0.68,0.65,0.43,Yes / Yes,6.62,7.40,1.88,1.40%,5.88%,4.17%,3.94% 3.79%,2.00% 2.72%,1.15%,3.26%,-14.70%,1.50%,Jul 29 BMO,1.56% -0.84%,0.08%,-11.63%,71.19%,-0.27%,12.75%,30.25%,20.69%,50.87%,23.86%,18.10%,-1.14%,-1.21%,-1.47%,"

",2.32B,2.32B,1.00%,2.61,23.12M,167.25 -12.83%,137.62 5.94%,2.18%,2.12%,3.53,46.12,0.38,0.85,8.87M,"7,565,511",0.90%,-0.72%,-0.18%,-8.08%,1.73%,-5.02%,-7.09%,3.10%,69.96%,2.19,159.76,146.97,145.79,-0.80%,PG
Morgan Stanley,Financial,Capital Markets,USA,Mega,NYSE,S&P 500,339.76B,-,19.55B,128.84B,67.80,-,4.30 (1.99%),4.15 (1.92%),"Jul 31, 2026",9.28% 22.42%,37.72%,83000,"Mar 21, 1986",17.48,15.84,1.21,2.64,3.19,-,7.93,-,-,-,1.40,4.69,3.37,Yes / Yes,12.38,13.66,3.13,26.31%,5.91%,13.09%,18.38% 9.56%,21.96% 17.76%,40.08%,17.88%,62.71%,17.47%,Jul 15 BMO,17.96% 8.50%,24.15%,-0.04%,62.35%,-0.96%,1.33%,17.95%,3.97%,-,20.10%,15.17%,0.31%,0.22%,16.44%,"

",1.57B,1.19B,1.45%,2.88,17.22M,232.25 -6.85%,140.60 53.86%,2.34%,3.10%,6.38,51.84,1.21,0.87,5.98M,"5,226,193",2.81%,-2.61%,13.76%,23.03%,21.86%,53.51%,142.85%,116.92%,645.71%,2.25,242.14,213.75,216.33,1.21%,MS
Merck & Co Inc,Healthcare,Drug Manufacturers - General,USA,Mega,NYSE,"DJIA, S&P 500",317.57B,360.97B,8.94B,65.51B,18.58,2.34,3.40 (2.64%),3.36 (2.61%),"Sep 15, 2026",5.42% 5.75%,45.05%,75000,"Jun 15, 1946",36.19,13.47,2.44,4.85,6.92,55.01,22.50,14.97,5.51,1.06,1.30,1.07,1.02,Yes / Yes,3.55,9.55,2.22,-69.26%,245.82%,5.52%,8.43% 21.23%,3.55% 9.34%,-48.28%,2.70%,-185.47%,3.72%,Aug 04 BMO,51.94% 1.45%,0.18%,-5.09%,81.22%,-0.46%,7.33%,18.97%,9.65%,73.44%,27.50%,13.64%,0.56%,3.82%,14.12%,"

",2.47B,2.47B,1.19%,2.89,29.36M,135.05 -4.79%,77.58 65.74%,2.74%,2.48%,3.32,54.42,0.21,0.72,10.16M,"7,347,556",-1.24%,2.81%,14.50%,7.37%,22.15%,59.99%,21.20%,70.44%,111.16%,1.87,137.56,128.37,128.58,0.16%,MRK
Netflix Inc,Communication Services,Entertainment,USA,Mega,NASD,"NDX, S&P 500",308.71B,316.22B,13.65B,48.77B,7.24,2.19,-,-,-,- -,0.00%,16000,"May 23, 2002",23.36,19.43,0.89,6.33,10.24,33.81,27.68,9.75,6.48,1.14,1.14,0.55,0.46,Yes / Yes,3.17,3.82,0.82,42.21%,6.04%,21.80%,36.44% 32.98%,12.72% 12.61%,34.80%,17.62%,11.06%,13.41%,Jul 16 AMC,1.73% -0.17%,0.63%,-7.28%,83.05%,-0.18%,24.47%,49.54%,31.11%,49.53%,30.25%,27.99%,3.09%,-2.02%,-17.74%,"

",4.16B,4.14B,2.41%,2.30,99.75M,126.71 -41.49%,65.08 13.92%,2.44%,3.03%,2.35,52.30,1.51,0.57,43.40M,"24,818,997",3.39%,-1.76%,-15.99%,-8.32%,-20.93%,-37.19%,68.21%,42.43%,664.09%,1.70,94.20,73.69,74.14,0.61%,NFLX
Arm Holdings Plc ADR,Technology,Semiconductors,United Kingdom,Mega,NASD,NDX,301.78B,298.38B,1.04B,5.16B,8.08,3.64,-,-,-,- -,0.00%,9584,"Sep 14, 2023",289.87,93.47,3.01,58.53,34.97,77.62,200.39,258.56,57.87,5.25,5.25,0.06,0.05,Yes / Yes,0.97,3.02,0.47,25.76%,35.80%,31.05%,18.34% 17.48%,22.46% 19.40%,48.03%,25.12%,105.16%,22.41%,Jul 29 AMC,11.94% 2.08%,0.45%,-5.93%,8.01%,0.77%,10.14%,13.35%,11.53%,93.88%,17.26%,20.25%,5.58%,-12.30%,46.82%,"

",1.07B,1.06B,1.64%,1.76,17.46M,452.70 -37.58%,100.02 182.51%,9.50%,8.18%,26.42,50.34,3.93,0.39,9.91M,"3,831,181",17.89%,-13.82%,32.47%,154.84%,158.50%,108.43%,-,-,-,1.80,290.28,286.68,282.57,-1.43%,ARM
Alibaba Group Holding Ltd ADR,Consumer Cyclical,Internet Retail,China,Mega,NYSE,-,307.81B,306.09B,14.87B,144.18B,66.12,21.68,1.10 (0.86%),1.05 (0.82%),"Jun 11, 2026",1.67% -,16.03%,131462,"Sep 19, 2014",20.74,14.37,0.34,2.13,1.94,5.92,-,21.86,2.12,1.23,1.27,0.27,0.23,Yes / Yes,6.19,8.94,1.49,60.94%,39.85%,42.11%,16.78% -4.77%,4.38% 6.38%,-16.38%,4.44%,114.38%,8.17%,Aug 20 BMO,-89.85% -1.27%,0.10%,-29.71%,10.93%,-4.85%,5.66%,10.16%,7.84%,39.26%,5.58%,10.32%,7.92%,12.83%,-8.34%,"

",2.40B,2.39B,1.76%,3.34,42.14M,192.67 -33.35%,91.99 39.59%,2.26%,2.38%,3.81,67.85,0.52,0.48,12.64M,"6,061,722",5.04%,15.54%,-8.93%,-18.60%,-12.40%,6.16%,35.19%,-33.53%,54.32%,1.29,190.11,126.81,128.41,1.26%,BABA
RTX Corp,Industrials,Aerospace & Defense,USA,Mega,NYSE,S&P 500,300.59B,332.91B,7.74B,93.50B,49.25,6.16,2.86 (1.28%),2.77 (1.24%),"Aug 14, 2026",7.32% 4.33%,53.80%,180000,"Sep 05, 1934",39.27,28.21,2.41,3.21,4.53,36.19,26.35,23.13,3.56,0.78,1.01,0.59,0.50,Yes / Yes,5.68,7.91,1.77,15.20%,9.09%,11.72%,12.37% -,9.72% 9.35%,24.93%,11.84%,28.04%,14.49%,Jul 23 BMO,13.90% 7.93%,0.08%,-14.22%,80.35%,-0.13%,4.54%,12.02%,7.76%,20.35%,10.68%,8.28%,7.14%,14.47%,17.75%,"

",1.35B,1.35B,1.27%,3.14,17.07M,225.65 -1.16%,150.61 48.08%,1.90%,2.38%,5.17,75.93,0.30,0.91,5.44M,"4,975,599",3.63%,14.26%,26.16%,13.81%,21.61%,43.19%,160.95%,154.66%,250.97%,1.78,236.86,223.25,223.03,-0.10%,RTX
Goldman Sachs Group Inc,Financial,Capital Markets,USA,Mega,NYSE,"DJIA, S&P 500",302.70B,-,20.05B,136.20B,376.45,-,19.07 (1.83%),17.00 (1.64%),"Sep 01, 2026",15.87% 22.87%,27.28%,47400,"May 04, 1999",16.04,14.19,0.97,2.22,2.76,-,2.63,-,-,-,1.19,6.50,2.94,Yes / Yes,64.79,73.27,16.42,36.82%,4.34%,14.58%,19.52% 15.71%,23.34% 18.70%,42.87%,8.38%,92.32%,23.03%,Jul 14 BMO,44.33% 25.35%,0.69%,-3.28%,74.98%,-2.08%,1.07%,16.99%,4.33%,-,19.52%,14.72%,-1.88%,-1.41%,12.57%,"

",291.44M,289.17M,2.18%,2.89,6.31M,1153.99 -9.91%,705.55 47.35%,2.23%,3.21%,35.43,48.57,1.28,0.65,2.18M,"1,429,688",2.08%,-1.55%,12.28%,16.76%,18.27%,44.44%,192.39%,161.28%,541.38%,2.54,1170.71,1032.58,1039.61,0.68%,GS
Royal Bank Of Canada,Financial,Banks - Diversified,Canada,Mega,NYSE,-,293.35B,-,15.65B,99.69B,68.52,-,4.91 (2.33%),4.74 (2.25%),"Jul 27, 2026",3.83% 6.20%,42.84%,96628,"Oct 16, 1995",18.93,16.69,1.67,2.94,3.08,-,10.93,-,-,-,0.83,2.77,2.68,Yes / Yes,11.15,12.65,2.89,11.57%,9.56%,10.02%,5.40% 11.56%,23.84% 16.80%,23.83%,3.00%,31.96%,8.13%,May 28 BMO,1.82% 0.24%,0.27%,0.00%,52.86%,-4.11%,0.95%,16.10%,4.22%,-,19.44%,15.70%,-0.08%,3.09%,20.02%,"

",1.39B,1.39B,0.65%,5.96,9.05M,218.57 -3.42%,132.03 59.87%,1.34%,1.51%,3.27,55.04,0.79,0.46,1.52M,"691,587",0.75%,1.21%,16.39%,25.02%,23.81%,59.38%,119.08%,105.31%,253.46%,1.33,195.36,211.45,211.08,-0.17%,RY
Philip Morris International Inc,Consumer Defensive,Tobacco,USA,Mega,NYSE,S&P 500,295.47B,340.47B,10.84B,42.45B,-5.51,3.87,6.00 (3.16%),5.88 (3.10%),"Jun 25, 2026",3.82% 3.54%,77.65%,84900,"Mar 17, 2008",27.25,20.75,2.11,6.96,-,48.94,23.22,19.03,8.02,0.55,0.98,-,-,Yes / Yes,6.96,9.13,2.27,10.97%,9.16%,9.85%,7.70% 7.09%,8.74% 7.15%,32.00%,9.12%,-7.41%,10.19%,Jul 22 BMO,7.28% 5.57%,0.22%,-4.41%,84.12%,-0.21%,15.86%,-,32.10%,65.33%,37.32%,25.55%,-0.15%,3.13%,11.03%,"

",1.56B,1.56B,1.13%,3.40,17.50M,207.76 -8.76%,142.11 33.40%,2.35%,2.80%,5.35,51.89,0.39,0.92,5.14M,"4,718,645",-0.66%,4.64%,10.79%,4.16%,18.19%,12.73%,95.01%,91.08%,91.62%,1.83,208.62,188.05,189.57,0.81%,PM
Palo Alto Networks Inc,Technology,Software - Infrastructure,USA,Mega,NASD,"NDX, S&P 500",296.55B,295.50B,842.80M,10.61B,34.03,3.82,-,-,-,- -,0.00%,16068,"Jul 20, 2012",299.30,88.49,6.75,27.96,10.69,95.14,78.17,164.31,27.86,0.81,0.81,0.07,0.07,Yes / Yes,1.22,4.11,0.98,12.97%,8.97%,13.11%,- -,18.79% 22.03%,-33.05%,19.51%,-159.65%,31.15%,Jun 02 AMC,7.20% 2.00%,1.01%,-0.79%,79.24%,7.09%,2.47%,4.83%,2.85%,71.05%,7.39%,7.95%,6.50%,15.16%,66.82%,"

",813.00M,806.78M,2.53%,2.52,20.42M,376.98 -3.48%,139.57 160.70%,4.29%,4.58%,15.27,64.25,0.90,0.59,8.10M,"4,811,281",9.65%,7.55%,85.14%,135.10%,97.54%,116.45%,238.10%,465.06%,1556.67%,1.62,345.82,359.49,363.86,1.22%,PANW
Dell Technologies Inc,Technology,Computer Hardware,USA,Mega,NYSE,S&P 500,294.17B,314.32B,8.41B,134.19B,-2.16,18.13,2.48 (0.55%),2.31 (0.51%),"Jul 21, 2026",16.74% -,24.20%,97000,"Aug 17, 2016",36.06,20.29,0.56,2.19,-,25.03,31.16,21.60,2.34,0.74,0.95,-,-,Yes / Yes,12.58,22.36,4.88,79.42%,21.01%,35.99%,38.83% 15.51%,3.84% 5.56%,99.71%,38.87%,281.26%,87.49%,May 28 AMC,64.09% 22.66%,53.53%,-2.84%,39.50%,-2.79%,8.33%,-,37.04%,19.09%,8.57%,6.27%,7.54%,9.09%,104.54%,"

",324.00M,301.27M,4.35%,1.48,13.09M,485.70 -6.57%,110.22 311.69%,8.11%,7.70%,35.32,56.95,1.33,0.59,8.85M,"5,208,433",11.94%,0.79%,97.06%,293.25%,260.48%,238.81%,731.54%,809.02%,-,1.73,507.90,437.65,453.77,3.68%,DELL
Novartis AG ADR,Healthcare,Drug Manufacturers - General,Switzerland,Mega,NYSE,-,286.17B,327.90B,12.76B,54.79B,22.69,4.20,4.43 (2.83%),4.74 (3.03%),"Mar 11, 2026",10.71% 8.17%,42.50%,75267,"Nov 07, 1996",23.58,15.94,2.42,5.22,6.89,37.21,17.06,15.32,5.98,0.67,0.86,1.18,0.94,Yes / Yes,6.63,9.81,2.21,-2.27%,11.78%,6.58%,31.40% 15.24%,9.03% 2.29%,-4.08%,2.33%,-18.54%,0.97%,Jul 21 BMO,10.95% 2.43%,0.01%,0.00%,8.00%,-3.97%,11.27%,30.56%,15.82%,74.08%,29.58%,23.29%,1.19%,2.26%,6.45%,"

",1.83B,1.83B,0.31%,3.13,5.71M,170.46 -8.29%,114.38 36.68%,1.37%,1.72%,3.07,53.93,0.46,0.72,1.82M,"1,309,135",0.12%,1.11%,7.52%,1.55%,13.39%,34.86%,60.71%,80.91%,121.90%,2.61,154.57,154.21,156.33,1.37%,NVS
GE Vernova Inc,Industrials,Specialty Industrial Machinery,USA,Mega,NYSE,S&P 500,263.76B,254.64B,9.53B,41.33B,44.89,49.26,2.01 (0.20%),1.75 (0.18%),"Jun 16, 2026",- -,7.06%,75000,"Mar 27, 2024",28.35,39.68,1.57,6.38,22.06,20.10,21.21,74.81,6.16,0.62,0.84,0.24,0.23,Yes / Yes,34.93,24.96,4.14,74.00%,-18.91%,25.26%,- -,- -,738.05%,12.85%,32.85%,21.78%,Jul 22 BMO,-22.13% 2.91%,0.15%,-3.02%,81.33%,-0.76%,14.24%,91.48%,64.60%,20.16%,5.32%,23.05%,-2.40%,-3.03%,17.01%,"

",266.33M,265.94M,3.80%,3.55,10.12M,1195.94 -17.19%,530.16 86.80%,4.47%,5.31%,58.04,46.13,0.99,0.87,2.85M,"2,477,394",0.00%,-7.90%,-5.29%,34.28%,51.52%,53.33%,-,-,-,1.65,1246.37,1000.30,990.32,-1.00%,GEV
Wells Fargo & Co,Financial,Banks - Diversified,USA,Mega,NYSE,S&P 500,263.84B,-,21.61B,128.44B,54.43,-,1.91 (2.19%),1.85 (2.12%),"Aug 07, 2026",15.62% 6.86%,27.17%,205000,"Dec 10, 1962",12.68,10.94,0.81,2.05,1.60,-,38.48,-,-,-,0.96,2.57,0.96,Yes / Yes,6.88,7.98,1.84,16.44%,9.43%,13.54%,25.77% 70.67%,16.87% 8.60%,18.04%,4.24%,25.53%,8.15%,Jul 14 BMO,16.57% 3.48%,0.21%,-1.78%,78.86%,-2.24%,1.06%,12.52%,6.39%,-,21.92%,16.83%,0.33%,3.13%,2.78%,"

",3.03B,3.02B,0.96%,1.76,28.99M,97.76 -10.75%,72.78 19.89%,2.00%,2.33%,1.99,53.39,0.92,0.45,16.44M,"7,390,992",0.93%,0.39%,10.22%,-5.17%,-6.38%,13.24%,93.63%,78.90%,79.23%,1.90,99.98,87.59,87.25,-0.39%,WFC
