Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Novanta Inc,Technology,Scientific & Technical Instruments,USA,Mid,NASD,RUT,5.30B,5.20B,53.72M,1.00B,36.82,10.92,-,-,-,- -,0.00%,3000,"Sep 22, 1995",107.41,35.89,-,5.27,4.04,13.62,78.68,28.98,5.17,2.69,3.56,0.22,0.18,Yes / Yes,1.38,4.14,0.83,9.12%,15.41%,-,-10.74% 2.97%,4.43% 10.67%,-28.67%,5.59%,-12.67%,10.43%,May 11 AMC,4.29% 1.70%,0.75%,-21.76%,115.87%,5.96%,3.37%,5.16%,3.46%,41.48%,11.63%,5.35%,-3.71%,-4.21%,13.54%,"

",35.61M,35.34M,14.87%,9.91,5.25M,171.85 -13.47%,98.27 51.33%,5.18%,4.76%,7.98,44.96,1.68,0.65,530.46K,"343,973",-5.07%,-4.14%,18.12%,13.23%,24.98%,17.97%,-19.25%,11.95%,811.21%,2.00,175.00,149.67,148.71,-0.64%,NOVT
Eaton Vance Tax-Managed Buy-Write Opportunities Fund,Financial,Closed-End Fund - Equity,USA,Small,NYSE,-,1.74B,-,-,19.94M,15.66,-,-,1.19 (7.98%),"Jul 15, 2026",-2.35% -1.91%,54.56%,-,"Jun 28, 2005",7.80,-,-,87.20,0.95,-,-,-,-,-,-,-,-,No / Yes,1.91,-,-,-,-,-,- -,- -,-,-,36.20%,-8.10%,-,- -,-,-,18.95%,-,-,-,-,-,-,-,-0.25%,0.70%,3.07%,"

",116.75M,116.75M,0.17%,1.17,0.19M,15.31 -2.74%,13.13 13.40%,1.24%,1.36%,0.20,48.74,0.84,0.81,165.92K,"134,422",-2.36%,0.68%,2.90%,2.97%,3.69%,8.13%,12.74%,-7.50%,2.47%,-,-,15.03,14.89,-0.93%,ETV
ServisFirst Bancshares Inc,Financial,Banks - Regional,USA,Mid,NYSE,RUT,4.75B,-,296.29M,1.02B,34.98,-,1.52 (1.75%),1.48 (1.70%),"Jul 01, 2026",12.74% 14.06%,27.38%,666,"May 14, 2014",16.04,12.12,-,4.66,2.49,-,12.84,-,-,-,0.12,0.84,0.03,Yes / Yes,5.42,7.17,1.57,21.90%,12.08%,-,3.14% 10.10%,20.29% 19.54%,23.10%,2.58%,31.14%,1.19%,Jul 20 AMC,1.99% -1.90%,6.56%,-1.56%,73.17%,-2.06%,1.61%,16.55%,15.08%,-,35.67%,29.03%,1.38%,7.08%,11.93%,"

",54.66M,51.08M,6.08%,10.82,3.10M,90.64 -4.08%,67.20 29.38%,2.21%,2.43%,2.08,57.98,0.86,1.02,286.80K,"291,456",1.86%,6.45%,14.61%,13.53%,21.10%,4.77%,96.30%,30.66%,241.61%,1.00,94.33,88.39,86.94,-1.64%,SFBS
Tetra Tech Inc,Industrials,Engineering & Construction,USA,Mid,NASD,-,8.20B,9.08B,440.24M,5.13B,7.18,0.86,0.26 (0.81%),0.27 (0.85%),"May 14, 2026",13.72% 13.97%,26.53%,25000,"Dec 17, 1991",18.91,18.43,2.75,1.60,4.40,36.66,12.26,13.80,1.77,1.25,1.25,0.60,0.56,Yes / Yes,1.67,1.71,0.40,-0.93%,10.92%,6.71%,-1.54% 7.97%,15.81% 12.69%,139.35%,-6.06%,1669.31%,-7.71%,Jul 29 AMC,6.25% 4.69%,0.51%,-0.61%,96.27%,2.35%,10.30%,25.62%,15.18%,18.71%,11.72%,8.58%,5.70%,9.85%,-3.46%,"

",259.52M,258.21M,4.72%,3.43,12.18M,43.14 -26.77%,25.81 22.39%,2.59%,3.04%,0.91,66.00,0.90,0.57,3.56M,"2,043,139",1.94%,11.35%,-0.13%,-13.29%,-5.81%,-16.91%,-8.27%,27.58%,399.53%,1.70,40.00,32.03,31.59,-1.37%,TTEK
United Community Banks Inc,Financial,Banks - Regional,USA,Mid,NYSE,RUT,4.37B,-,332.49M,1.54B,30.54,-,1.01 (2.78%),1.00 (2.74%),"Jun 15, 2026",4.45% 6.36%,37.40%,3070,"Mar 18, 2002",13.33,11.47,-,2.83,1.19,-,10.11,-,-,-,0.05,0.03,0.03,Yes / Yes,2.73,3.18,0.81,10.70%,5.90%,-,1.30% 6.49%,17.66% 16.39%,29.58%,4.20%,20.08%,1.31%,Jul 21 BMO,0.00% 0.96%,0.70%,-4.56%,87.02%,0.27%,1.21%,9.47%,8.98%,-,29.39%,21.54%,3.47%,7.28%,11.89%,"

",119.68M,118.92M,3.77%,4.95,4.49M,37.18 -1.96%,28.65 27.23%,2.25%,2.09%,0.77,61.76,0.84,1.29,906.46K,"1,168,753",2.53%,9.43%,9.03%,9.16%,16.75%,14.91%,32.50%,21.78%,89.35%,2.14,38.42,37.09,36.45,-1.73%,UCB
United Bankshares Inc,Financial,Banks - Regional,USA,Mid,NASD,RUT,6.56B,-,503.45M,1.84B,39.65,-,1.53 (3.22%),1.51 (3.17%),"Jun 12, 2026",1.14% 1.25%,45.59%,2694,"May 29, 1987",13.36,12.50,-,3.57,1.20,-,12.58,-,-,-,0.11,0.14,0.07,Yes / Yes,3.56,3.81,0.89,10.55%,5.30%,-,5.26% 6.37%,18.11% 16.00%,32.14%,10.93%,50.16%,3.67%,Apr 23 BMO,4.71% 0.44%,2.48%,0.00%,75.00%,1.28%,1.51%,9.32%,8.61%,-,34.43%,27.40%,3.17%,6.86%,15.68%,"

",138.43M,134.38M,4.32%,6.33,5.81M,48.22 -1.33%,34.10 39.52%,1.91%,1.74%,0.85,63.77,0.74,1.44,917.78K,"1,322,080",3.19%,5.62%,10.09%,17.39%,23.91%,26.95%,59.45%,36.49%,21.35%,2.50,48.00,48.22,47.58,-1.32%,UBSI
Global E Online Ltd,Consumer Cyclical,Internet Retail,Israel,Mid,NASD,-,6.39B,5.86B,116.48M,1.02B,5.38,3.30,-,-,-,- -,0.00%,1219,"May 12, 2021",57.25,24.82,0.32,6.24,7.09,11.56,21.48,39.97,5.72,2.25,2.25,0.03,0.02,Yes / Yes,0.67,1.54,0.21,190.80%,35.41%,76.98%,- 62.44%,32.99% 47.81%,287.93%,28.57%,265.56%,32.76%,May 13 BMO,-1.16% 0.52%,37.31%,-0.93%,61.66%,-2.38%,9.38%,12.97%,12.52%,44.62%,12.10%,11.37%,5.33%,15.42%,9.41%,"

",169.44M,105.04M,4.11%,2.61,4.32M,41.94 -9.11%,26.84 42.00%,2.96%,4.52%,1.52,62.76,1.04,0.37,1.66M,"607,819",-0.94%,18.09%,13.08%,-3.18%,-3.03%,13.52%,-14.39%,-33.54%,-,1.12,45.71,38.35,38.12,-0.60%,GLBE
Eaton Vance Enhanced Equity Income Fund II,Financial,Closed-End Fund - Equity,USA,Small,NYSE,-,1.16B,-,-,6.46M,24.45,-,-,1.82 (8.39%),"Jul 15, 2026",5.22% 11.32%,61.35%,-,"Jan 27, 2005",7.30,-,-,179.47,0.89,-,-,-,-,-,-,-,-,No / Yes,2.98,-,-,-,-,-,- -,- -,-,-,14.10%,-0.30%,-,- -,-,-,20.75%,-,-,-,-,-,-,-,-0.78%,-2.25%,-2.97%,"

",53.32M,53.32M,0.06%,0.27,0.03M,24.49 -11.23%,19.44 11.83%,1.12%,1.33%,0.31,42.53,1.17,0.67,120.32K,"80,437",-2.12%,-0.96%,-1.18%,-5.35%,-7.13%,-9.98%,18.51%,-5.31%,69.16%,-,-,22.11,21.74,-1.67%,EOS
Iradimed Corp,Healthcare,Medical Devices,USA,Small,NASD,RUT,1.24B,1.18B,23.61M,86.28M,7.71,4.41,-,0.74 (0.76%),"May 15, 2026",- -,38.88%,166,"Jul 16, 2014",52.85,41.20,3.48,14.38,12.59,22.00,50.69,40.30,13.72,6.15,7.13,0.00,0.00,Yes / Yes,1.84,2.35,0.44,7.51%,13.49%,11.84%,19.88% 73.89%,16.28% 21.45%,18.80%,14.81%,23.69%,12.65%,May 01 BMO,10.11% 3.12%,34.87%,-2.49%,60.44%,1.48%,21.85%,25.04%,23.97%,76.84%,32.40%,27.36%,1.11%,4.66%,5.15%,"

",12.78M,8.33M,8.23%,5.02,0.69M,107.90 -10.07%,54.82 76.98%,3.87%,3.71%,3.64,53.46,0.88,0.95,136.52K,"129,671",-0.17%,5.65%,5.61%,-4.43%,-0.26%,69.77%,115.74%,207.72%,419.13%,1.00,118.00,97.77,97.03,-0.76%,IRMD
Digi International Inc,Technology,Communication Equipment,USA,Mid,NASD,RUT,2.41B,2.53B,43.24M,475.06M,17.67,0.84,-,-,-,- -,0.00%,913,"Oct 05, 1989",56.32,23.06,-,5.07,3.62,75.93,19.06,23.69,5.33,0.77,1.11,0.23,0.23,Yes / Yes,1.14,2.77,0.66,16.57%,13.24%,-,26.16% 30.59%,3.48% 9.03%,0.69%,13.48%,4.97%,25.11%,Aug 05 AMC,7.21% 4.57%,3.18%,-10.08%,103.60%,4.83%,4.93%,6.80%,5.29%,60.28%,14.32%,9.10%,-7.95%,-4.87%,26.27%,"

",37.69M,36.51M,5.71%,5.54,2.08M,76.41 -16.35%,30.69 108.28%,5.23%,4.42%,3.16,40.11,0.97,0.84,376.07K,"314,323",-5.57%,-7.09%,19.14%,49.59%,47.66%,90.35%,51.29%,229.99%,479.51%,1.40,72.20,63.85,63.92,0.11%,DGII
Kratos Defense & Security Solutions Inc,Industrials,Aerospace & Defense,USA,Mid,NASD,-,8.63B,7.35B,29.40M,1.42B,18.20,7.81,-,-,-,- -,0.00%,4300,"Nov 05, 1999",272.21,43.10,1.19,6.10,2.53,5.89,-,77.48,5.20,5.08,5.63,0.05,0.05,Yes / Yes,0.17,1.07,0.13,38.90%,39.79%,36.23%,- -27.62%,14.45% 12.49%,34.38%,21.82%,130.21%,22.60%,May 06 AMC,19.23% 7.54%,1.46%,-10.74%,90.35%,8.88%,0.97%,1.23%,0.82%,21.95%,2.04%,2.08%,-7.39%,-15.51%,-40.72%,"

",187.39M,184.78M,5.46%,2.05,10.09M,134.00 -65.65%,46.01 0.04%,6.11%,6.04%,3.37,38.15,1.08,1.14,4.91M,"5,611,683",-4.48%,-18.30%,-38.14%,-62.12%,-39.36%,-21.86%,245.31%,78.55%,889.89%,1.32,106.33,46.96,46.03,-1.98%,KTOS
Ameris Bancorp,Financial,Banks - Regional,USA,Mid,NYSE,RUT,6.21B,-,434.71M,1.68B,60.64,-,0.81 (0.88%),0.80 (0.87%),"Jun 30, 2026",10.06% 5.92%,13.34%,2673,"May 19, 1994",14.52,12.99,-,3.70,1.52,-,12.30,-,-,-,0.19,0.25,0.04,Yes / Yes,6.36,7.11,1.66,12.35%,5.60%,-,6.32% 9.71%,9.68% 7.93%,17.91%,0.32%,27.99%,2.18%,Jul 23 AMC,4.87% 1.63%,5.76%,-0.18%,96.87%,-0.94%,1.59%,11.00%,10.23%,-,33.45%,25.90%,2.47%,5.92%,15.12%,"

",67.32M,63.41M,4.73%,5.73,3.00M,93.22 -0.98%,64.64 42.82%,1.78%,2.08%,1.84,61.26,0.92,0.84,523.45K,"437,259",2.10%,4.34%,11.71%,15.81%,24.29%,37.00%,146.49%,95.74%,195.77%,2.14,95.17,93.17,92.31,-0.92%,ABCB
Firefly Aerospace Inc,Industrials,Aerospace & Defense,USA,Mid,NASD,RUT,3.16B,2.67B,-358.36M,184.88M,6.90,3.36,-,-,-,- -,-,1409,"Aug 07, 2025",-,-,-,17.12,2.79,5.74,-,-,14.42,2.53,2.53,0.05,0.04,Yes / Yes,-2.37,-1.28,-0.51,-40.29%,34.10%,28.25%,-38.83% -,70.12% -,-21.52%,70.66%,-20.35%,44.80%,May 04 AMC,10.64% 4.93%,42.38%,-10.32%,20.37%,7.22%,-34.69%,-58.08%,-29.18%,19.16%,-158.62%,-193.83%,-24.42%,-44.17%,-31.23%,"

",160.07M,94.64M,13.94%,1.87,13.19M,73.80 -73.89%,16.00 20.44%,8.88%,8.46%,2.72,28.80,-,0.72,7.05M,"5,102,477",-20.01%,-37.74%,-56.37%,-35.79%,-13.86%,-,-,-,-,1.78,46.00,19.03,19.27,1.26%,FLY
Open Text Corp,Technology,Software - Application,Canada,Mid,NASD,-,5.65B,10.80B,516.19M,5.21B,16.36,5.19,1.09 (4.68%),1.10 (4.73%),"Jun 05, 2026",6.06% 8.45%,63.21%,21400,"Jan 24, 1996",11.36,5.19,0.38,1.08,1.42,4.48,6.78,6.14,2.07,0.92,0.92,1.62,1.59,Yes / Yes,2.05,4.48,1.05,10.96%,5.76%,13.74%,4.14% 13.84%,13.94% 10.69%,-16.21%,-0.23%,97.92%,2.24%,Aug 06 BMO,9.69% 0.66%,1.86%,0.00%,82.39%,0.29%,3.81%,12.76%,5.02%,64.55%,21.86%,9.91%,4.22%,2.03%,-16.66%,"

",242.23M,238.14M,4.99%,4.97,11.88M,39.90 -41.68%,19.77 17.67%,3.43%,3.61%,0.90,54.95,1.05,0.49,2.39M,"1,163,617",1.13%,5.15%,0.22%,-27.28%,-28.58%,-18.89%,-44.46%,-53.62%,-22.52%,2.67,28.47,23.42,23.27,-0.64%,OTEX
Calamos Strategic Total Return Fund,Financial,Closed-End Fund - Debt,USA,Mid,NASD,-,3.24B,-,-,78.76M,21.72,-,-,1.38 (6.82%),"Jul 14, 2026",0.54% 2.42%,-,-,"Mar 26, 2004",3.05,-,-,41.13,0.93,-,-,-,-,-,-,-,-,No / Yes,6.62,-,-,-,-,-,- -,- -,-,-,-,-2.80%,-,- -,0.16%,0.00%,57.28%,-,-,-,-,-,-,-,-1.22%,-0.64%,4.90%,"

",160.37M,160.10M,0.03%,0.20,0.04M,20.86 -3.16%,16.41 23.09%,1.19%,1.48%,0.32,46.21,1.31,0.92,215.02K,"197,735",-2.88%,-1.22%,5.98%,3.96%,5.21%,10.53%,35.21%,12.69%,97.28%,-,-,20.47,20.20,-1.32%,CSQ
Public Storage,Real Estate,REIT - Industrial,USA,Large,NYSE,S&P 500,55.84B,70.18B,1.70B,4.86B,27.77,0.77,12.02 (3.78%),12.00 (3.77%),"Jun 15, 2026",14.47% 8.45%,133.13%,5770,"Nov 18, 1980",32.83,32.08,5.98,11.49,11.45,414.84,19.42,20.56,14.45,0.21,0.21,1.09,1.02,Yes / Yes,9.69,9.92,2.53,12.28%,-1.99%,5.36%,-27.34% 7.46%,4.88% 10.60%,-3.92%,2.90%,33.10%,2.92%,Jul 29 AMC,14.61% 0.38%,10.28%,-0.01%,87.34%,3.49%,9.64%,20.25%,10.23%,48.97%,46.38%,35.07%,-1.07%,1.37%,8.69%,"

",175.54M,157.52M,4.27%,7.03,6.73M,331.79 -4.14%,256.54 23.97%,2.59%,2.18%,7.39,49.31,0.98,1.12,957.94K,"1,072,217",-0.79%,-0.67%,5.40%,10.52%,22.56%,12.17%,5.81%,5.42%,31.53%,2.43,334.00,324.50,318.04,-1.99%,PSA
Seaboard Corp,Industrials,Conglomerates,USA,Mid,AMEX,-,4.34B,5.09B,583.00M,9.83B,5571.14,1227.82,-,9.00 (0.20%),"May 15, 2026",0.00% 0.00%,1.75%,14000,"Jul 02, 1962",7.47,-,-,0.44,0.81,3.69,-,8.18,0.52,1.29,2.38,0.35,0.23,No / Yes,607.31,-,-,-,-,-,0.98% 16.12%,-4.65% 6.46%,501.77%,6.56%,277.02%,3.63%,May 05 AMC,- -,74.58%,0.00%,25.69%,4.67%,7.26%,11.57%,8.87%,7.83%,3.04%,5.93%,-1.73%,-6.14%,-3.67%,"

",0.96M,0.24M,8.65%,2.33,0.02M,5989.37 -24.27%,2990.00 51.70%,3.06%,3.81%,179.81,40.39,0.24,0.35,8.89K,"3,102",-2.78%,-10.48%,-18.39%,-3.47%,2.05%,47.17%,27.87%,15.41%,54.28%,-,-,4588.75,4535.81,-1.15%,SEB
Tapestry Inc,Consumer Cyclical,Luxury Goods,USA,Large,NYSE,S&P 500,28.58B,31.44B,662.80M,7.85B,3.37,5.29,1.58 (1.11%),1.60 (1.13%),"Jun 05, 2026",11.87% 6.75%,170.03%,19000,"Oct 05, 2000",45.45,18.08,0.89,3.64,41.94,26.75,16.29,15.64,4.00,1.27,1.84,5.75,5.29,Yes / Yes,3.11,7.83,1.26,36.93%,12.05%,20.22%,-36.20% -,1.60% 7.16%,-15.62%,14.13%,73.66%,21.20%,May 07 BMO,27.63% 7.54%,0.50%,-17.43%,98.97%,-0.84%,9.62%,60.91%,15.43%,72.49%,22.19%,8.44%,-1.63%,0.23%,6.13%,"

",202.30M,201.03M,8.25%,6.29,16.59M,161.97 -12.66%,92.62 52.73%,3.63%,3.62%,5.20,48.21,1.45,0.88,2.64M,"2,324,452",0.52%,-5.31%,-6.13%,6.23%,10.71%,38.47%,229.36%,262.16%,234.42%,1.88,172.33,144.19,141.46,-1.89%,TPR
New Oriental Education & Technology Group Inc ADR,Consumer Defensive,Education & Training Services,China,Mid,NYSE,-,8.13B,4.31B,421.54M,5.39B,24.99,29.97,1.19 (2.42%),1.20 (2.44%),"May 15, 2026",- -,0.00%,84111,"Sep 07, 2006",18.64,11.56,0.78,1.51,1.97,1.64,-,-,0.80,1.63,1.66,0.20,0.13,Yes / Yes,2.64,4.25,0.66,9.45%,22.58%,14.80%,- -2.63%,16.52% 6.54%,11.05%,12.38%,48.92%,20.59%,Jul 29 BMO,12.43% 4.10%,2.74%,0.00%,33.79%,-5.81%,5.37%,10.85%,9.12%,54.96%,11.33%,7.82%,3.77%,2.19%,-8.83%,"

",163.53M,160.98M,2.32%,5.71,3.74M,64.97 -24.35%,41.62 18.09%,2.40%,2.47%,1.31,56.83,0.26,0.85,655.22K,"559,032",1.24%,5.63%,-15.74%,-13.32%,-10.69%,-2.01%,9.44%,-23.16%,20.31%,1.59,71.87,49.43,49.15,-0.57%,EDU
Rithm Capital Corp,Real Estate,REIT - Mortgage,USA,Mid,NYSE,-,5.20B,44.97B,598.51M,5.52B,12.51,4.41,1.00 (10.73%),1.00 (10.73%),"Jul 02, 2026",0.00% 14.87%,96.28%,7240,"May 02, 2013",8.52,3.97,2.45,0.94,0.75,2.11,-,16.16,8.15,0.63,0.63,4.43,3.93,Yes / Yes,1.09,2.35,0.50,-4.11%,4.31%,1.62%,-16.68% -,50.47% 31.34%,-8.30%,7.75%,74.27%,-2.47%,Jul 28 BMO,2.47% 8.66%,0.51%,-3.07%,63.52%,9.28%,1.46%,8.48%,1.63%,89.94%,47.97%,10.84%,0.84%,0.45%,-9.45%,"

",557.90M,555.45M,5.77%,6.07,32.07M,12.74 -26.84%,8.43 10.56%,2.20%,2.16%,0.21,52.21,1.13,1.23,5.28M,"6,512,809",1.53%,-0.11%,-6.43%,-16.79%,-14.50%,-21.75%,-2.00%,3.21%,-24.29%,1.00,13.20,9.43,9.32,-1.17%,RITM
Toyota Motor Corp ADR,Consumer Cyclical,Auto Manufacturers,Japan,Large,NYSE,-,188.99B,387.91B,25.51B,336.35B,192.52,74.79,6.51 (3.66%),9.01 (5.07%),"Mar 31, 2026",12.18% 6.15%,27.31%,390927,"Mar 17, 1980",9.07,8.40,1.19,0.56,0.92,2.37,51.18,9.47,1.15,1.12,1.27,1.08,0.64,Yes / Yes,19.57,21.15,4.52,-1.12%,13.46%,7.05%,13.93% 5.28%,7.04% 5.56%,-16.97%,6.73%,19.70%,-1.02%,May 08 BMO,28.52% 1.07%,0.00%,-,2.39%,-23.42%,3.96%,10.39%,6.19%,16.72%,7.47%,7.59%,2.28%,-1.21%,-12.98%,"

",1.30B,1.06B,0.10%,1.96,1.03M,248.90 -28.64%,166.10 6.93%,0.95%,1.09%,3.18,51.38,0.59,0.74,525.03K,"390,314",0.66%,-0.33%,-16.56%,-21.86%,-17.03%,4.18%,11.39%,-0.29%,63.21%,1.64,229.43,179.76,177.61,-1.20%,TM
FB Financial Corp,Financial,Banks - Regional,USA,Mid,NYSE,RUT,3.09B,-,196.53M,1.03B,38.75,-,0.80 (1.33%),0.80 (1.33%),"May 12, 2026",13.48% 16.12%,31.03%,1594,"Sep 16, 2016",16.04,11.67,-,3.00,1.55,-,15.89,-,-,-,0.22,0.19,0.19,Yes / Yes,3.74,5.14,1.20,17.36%,9.69%,-,-2.43% 7.96%,10.21% 8.87%,94.72%,43.33%,1693.65%,74.47%,Jul 13 AMC,-0.47% -1.52%,2.42%,-1.23%,77.36%,-2.71%,1.30%,11.08%,8.51%,-,26.13%,19.08%,6.32%,10.32%,8.22%,"

",51.52M,50.28M,4.30%,6.20,2.16M,62.37 -3.86%,46.95 27.71%,3.65%,2.32%,1.40,70.40,0.95,1.31,348.44K,"455,912",5.79%,10.36%,12.60%,1.39%,7.46%,21.72%,98.54%,64.00%,-,1.00,66.09,60.42,59.96,-0.76%,FBK
NBT Bancorp Inc,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.73B,-,183.63M,937.22M,36.81,-,1.51 (2.89%),1.48 (2.82%),"Jun 01, 2026",6.97% 5.63%,42.69%,2303,"Mar 17, 1992",14.94,11.71,-,2.91,1.42,-,11.90,-,-,-,0.19,0.16,0.09,Yes / Yes,3.51,4.48,1.02,9.55%,7.03%,-,-1.87% 6.99%,18.83% 12.86%,16.00%,17.46%,26.21%,15.32%,Jul 27 AMC,-0.73% -0.42%,1.43%,-1.77%,64.77%,-0.23%,1.22%,10.55%,8.77%,-,27.44%,19.59%,5.35%,10.47%,19.33%,"

",52.01M,51.26M,3.00%,4.54,1.54M,53.33 -1.65%,39.19 33.82%,2.19%,2.25%,1.11,69.98,0.49,1.81,339.03K,"615,108",4.32%,10.89%,17.60%,22.80%,26.32%,19.83%,56.43%,54.40%,75.24%,2.14,51.42,53.18,52.45,-1.37%,NBTB
Sinclair Inc,Communication Services,Broadcasting,USA,Small,NASD,RUT,997.32M,4.59B,64.00M,3.20B,6.49,11.70,1.00 (7.24%),1.00 (7.24%),"May 26, 2026",0.00% 4.56%,-,7100,"Jun 07, 1995",15.29,-,-,0.31,2.13,1.18,6.48,9.35,1.44,2.42,2.42,9.67,9.56,Yes / Yes,0.90,-1.25,-0.26,225.15%,-162.27%,-,- 44.29%,-6.91% -11.82%,-54.61%,-9.25%,112.22%,3.99%,Aug 05 AMC,131.25% 1.81%,42.02%,-0.24%,42.35%,-1.15%,1.11%,14.17%,1.30%,36.75%,5.19%,2.00%,-2.80%,-1.81%,-5.28%,"

",48.25M,41.84M,10.00%,8.27,4.18M,17.88 -22.71%,11.89 16.21%,4.30%,4.47%,0.62,45.42,1.04,0.72,506.01K,"363,000",-2.95%,0.44%,-15.94%,-8.11%,-9.67%,-8.20%,-0.93%,-49.06%,-54.58%,2.88,18.33,14.34,13.82,-3.63%,SBGI
SEI Investments Co,Financial,Asset Management,USA,Large,NASD,-,11.94B,11.92B,738.27M,2.37B,20.35,3.29,1.07 (1.08%),1.04 (1.05%),"Jun 08, 2026",6.76% 7.00%,17.94%,5029,"Mar 25, 1981",16.93,14.61,1.01,5.04,4.88,30.20,18.21,15.86,5.03,4.52,4.52,0.03,0.02,Yes / Yes,5.86,6.80,1.44,17.37%,12.86%,14.39%,17.61% 13.40%,4.97% 6.44%,28.61%,9.37%,19.74%,12.54%,Jul 22 AMC,10.00% 1.96%,18.35%,-1.22%,76.28%,1.22%,25.28%,31.36%,29.42%,85.60%,28.18%,31.17%,7.05%,8.99%,17.30%,"

",120.39M,98.21M,2.56%,3.14,2.52M,100.28 -1.03%,75.08 32.19%,2.37%,2.62%,2.34,68.08,0.97,1.08,801.64K,"866,926",3.98%,9.39%,25.74%,16.33%,21.01%,6.46%,59.62%,61.22%,96.30%,1.71,117.20,100.26,99.25,-1.01%,SEIC
Marcus & Millichap Inc,Real Estate,Real Estate Services,USA,Small,NYSE,RUT,1.18B,1.06B,-0.60M,781.59M,15.05,5.26,0.50 (1.60%),0.50 (1.60%),"Mar 13, 2026",0.00% -,-,854,"Oct 31, 2013",-,35.06,-,1.51,2.07,5.94,14.29,94.56,1.35,2.65,2.65,0.13,0.10,Yes / Yes,-0.02,0.89,0.03,950.00%,109.41%,-,- -,-16.59% 1.05%,91.22%,9.77%,28.52%,18.22%,May 07 BMO,0.00% 5.73%,41.27%,-0.01%,58.40%,-1.10%,-0.08%,-0.10%,-0.09%,36.36%,-0.06%,-0.08%,1.41%,4.35%,10.69%,"

",37.82M,22.21M,4.63%,4.51,1.03M,33.62 -7.18%,24.43 27.71%,2.95%,2.65%,0.86,55.79,1.24,0.56,228.06K,"127,144",1.69%,4.38%,15.26%,18.59%,14.33%,-0.73%,-9.90%,-12.02%,17.81%,4.00,28.00,31.42,31.20,-0.70%,MMI
Merit Medical Systems Inc,Healthcare,Medical Instruments & Supplies,USA,Mid,NASD,RUT,4.41B,4.75B,139.34M,1.54B,27.27,8.22,-,-,-,- -,0.00%,7500,"May 14, 1990",31.93,16.82,2.25,2.86,2.71,9.00,19.99,14.70,3.08,3.46,5.08,0.51,0.50,Yes / Yes,2.32,4.40,0.96,6.34%,8.03%,7.47%,18.04% -,9.70% 9.46%,12.26%,11.34%,38.84%,7.92%,Jul 30 AMC,12.85% 1.14%,2.62%,0.28%,102.02%,-2.41%,5.37%,9.12%,5.72%,48.65%,12.13%,9.03%,4.28%,11.07%,-2.98%,"

",59.66M,58.09M,5.84%,4.15,3.39M,94.75 -21.91%,59.74 23.85%,3.19%,3.16%,2.17,61.27,0.50,0.94,816.94K,"770,301",0.75%,9.32%,5.55%,-9.49%,-16.05%,-12.48%,-12.09%,23.42%,260.75%,1.55,90.09,75.55,73.99,-2.06%,MMSI
Starwood Property Trust Inc,Real Estate,REIT - Mortgage,USA,Mid,NYSE,-,6.30B,29.46B,341.67M,1.99B,17.98,1.80,1.92 (11.29%),1.92 (11.29%),"Jun 30, 2026",0.00% 0.00%,167.01%,324,"Aug 12, 2009",17.66,8.86,1.92,3.17,0.95,9.46,10.53,18.51,14.84,0.26,0.26,3.47,3.10,Yes / Yes,0.96,1.92,0.41,-0.70%,14.31%,4.62%,-25.17% -0.11%,6.58% 10.58%,1.25%,7.65%,-59.01%,22.71%,May 08 BMO,-8.04% 3.27%,5.80%,-0.03%,53.10%,-0.20%,0.55%,5.23%,1.25%,84.44%,72.72%,17.21%,2.11%,0.27%,-4.76%,"

",370.74M,349.25M,5.26%,5.57,18.38M,20.84 -18.43%,16.29 4.36%,1.87%,1.54%,0.29,55.32,1.02,1.43,3.30M,"4,705,064",2.16%,0.24%,-5.29%,-6.34%,-5.61%,-13.75%,-16.88%,-30.91%,-16.28%,1.56,20.25,17.09,17.00,-0.53%,STWD
