Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
DRDGold Ltd ADR,Basic Materials,Gold,South Africa,Mid,NYSE,-,2.57B,2.40B,252.77M,662.83M,8.97,1.95,0.84 (2.84%),0.53 (1.78%),"Sep 11, 2026",33.35% 15.72%,28.40%,3410,"May 16, 1994",10.19,6.63,0.76,3.87,3.30,15.20,19.66,6.49,3.62,3.07,3.62,0.00,0.00,Yes / Yes,2.91,4.47,-,8.23%,35.69%,8.77%,51.39% 21.67%,28.74% 14.08%,104.06%,52.87%,104.33%,67.83%,Feb 18 BMO,- -4.55%,-,-,9.25%,-2.07%,28.83%,39.57%,32.48%,53.12%,51.05%,38.13%,8.66%,25.89%,3.42%,"

",86.74M,86.52M,0.48%,1.22,0.41M,39.37 -24.79%,19.47 52.08%,3.25%,3.19%,1.19,65.39,0.46,0.89,338.89K,"302,256",-1.40%,29.47%,15.66%,-9.78%,-4.51%,41.61%,196.10%,201.83%,448.15%,1.80,34.96,28.30,29.61,4.63%,DRD
Merchants Bancorp,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.42B,-,228.74M,1.35B,40.11,-,0.45 (0.86%),0.42 (0.80%),"Sep 15, 2026",12.62% 13.75%,10.59%,735,"Oct 27, 2017",10.57,8.78,0.51,1.80,1.31,-,-,-,-,-,0.06,1.80,0.04,Yes / Yes,4.97,5.99,1.40,47.62%,7.35%,17.10%,-5.47% -0.36%,31.51% 26.93%,9.27%,-5.27%,145.09%,-3.35%,Jul 28 AMC,21.31% 1.80%,58.12%,-0.21%,97.96%,-0.98%,1.33%,11.73%,10.80%,-,23.98%,17.01%,-2.26%,1.85%,18.70%,"

",45.94M,19.24M,8.76%,9.79,1.68M,56.87 -7.51%,30.37 73.20%,2.84%,2.59%,1.47,47.51,1.20,1.14,172.15K,"196,846",-1.24%,-5.31%,10.27%,25.93%,54.43%,63.66%,77.94%,116.88%,-,2.33,56.50,52.56,52.60,0.08%,MBIN
Payoneer Global Inc,Technology,Software - Infrastructure,USA,Mid,NASD,RUT,2.43B,2.17B,50.27M,1.08B,1.93,1.04,-,-,-,- -,0.00%,2540,"Oct 16, 2020",51.88,23.79,0.71,2.25,3.72,6.93,13.41,10.41,2.00,1.00,1.00,0.13,0.12,Yes / Yes,0.14,0.30,0.06,11.60%,42.35%,33.41%,- -,18.82% 24.96%,-48.91%,6.31%,-114.06%,5.24%,Aug 06 BMO,-117.36% 1.21%,24.31%,-0.03%,69.60%,1.62%,0.60%,7.06%,6.89%,78.58%,12.47%,4.65%,0.91%,0.93%,23.27%,"

",338.72M,256.49M,5.90%,2.22,15.13M,7.18 0.00%,4.08 75.98%,0.54%,0.46%,0.04,67.64,0.88,0.31,6.81M,"2,115,034",0.70%,0.84%,39.96%,48.04%,27.76%,6.21%,14.51%,-33.21%,-,3.00,7.72,7.12,7.18,0.84%,PAYO
Andersons Inc,Consumer Defensive,Food Distribution,USA,Mid,NASD,RUT,2.36B,3.23B,177.32M,10.94B,38.55,1.96,0.80 (1.15%),0.80 (1.14%),"Oct 01, 2026",3.14% 2.45%,28.16%,2137,"Feb 20, 1996",13.41,11.08,-,0.22,1.80,35.48,41.49,11.96,0.30,0.81,1.51,0.68,0.43,Yes / Yes,5.18,6.27,1.07,95.94%,14.76%,-,-2.65% 64.37%,-14.03% 6.42%,120.12%,-5.20%,620.38%,-1.22%,Aug 03 AMC,11.24% -5.47%,4.21%,-7.51%,90.64%,-0.88%,5.12%,13.22%,9.42%,7.01%,1.24%,1.62%,4.48%,-0.98%,4.74%,"

",34.21M,32.54M,2.95%,2.79,0.96M,82.11 -15.37%,37.69 84.37%,4.37%,3.75%,2.73,53.55,0.65,1.66,343.84K,"569,967",9.04%,-0.37%,-4.77%,9.31%,30.69%,71.12%,33.40%,130.63%,81.44%,1.00,92.50,70.92,69.49,-2.02%,ANDE
Cadeler AS ADR,Industrials,Engineering & Construction,Denmark,Mid,NYSE,-,2.44B,4.04B,233.34M,850.04M,21.02,2.44,-,-,-,- -,0.00%,1073,"Dec 19, 2023",10.13,5.13,-,2.87,1.20,10.35,-,8.38,4.75,1.61,1.62,0.91,0.83,No / Yes,2.50,4.93,0.95,-25.50%,78.91%,-2.13%,57.97% -,84.29% 99.36%,-14.16%,65.61%,-46.47%,24.47%,Aug 25 BMO,22.20% 17.50%,0.03%,0.00%,22.70%,8.73%,6.39%,12.83%,6.29%,47.48%,36.21%,27.45%,4.72%,9.21%,8.95%,"

",96.47M,96.44M,1.09%,12.50,1.05M,30.01 -15.73%,15.37 64.54%,1.83%,1.77%,0.64,60.19,0.69,0.72,84.16K,"60,284",-1.17%,11.26%,2.31%,4.50%,36.04%,23.43%,-,-,-,1.67,29.47,24.87,25.29,1.69%,CDLR
Ocular Therapeutix Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.34B,1.82B,-301.45M,52.05M,2.37,2.73,-,-,-,- -,-,325,"Jul 25, 2014",-,-,-,44.89,4.49,3.90,-,-,34.92,13.03,13.11,0.15,0.15,Yes / Yes,-1.41,-1.47,-0.36,-5.36%,1.72%,10.55%,-15.40% 11.13%,0.29% 24.45%,-10.60%,-8.14%,10.89%,0.12%,Aug 03 BMO,11.50% 2.07%,8.51%,-0.40%,89.09%,-0.24%,-53.70%,-72.99%,-50.55%,87.11%,-603.04%,-579.10%,1.17%,9.22%,6.88%,"

",219.59M,200.92M,14.19%,10.88,28.52M,16.44 -35.28%,6.23 70.78%,5.01%,4.84%,0.51,56.09,0.95,0.81,2.62M,"2,128,709",-1.66%,25.18%,20.91%,3.00%,-12.36%,-17.77%,174.94%,-2.56%,66.77%,1.08,27.17,10.90,10.64,-2.39%,OCUL
Uniti Group Inc,Real Estate,REIT - Specialty,USA,Mid,NASD,RUT,2.47B,12.83B,995.70M,3.54B,0.69,3.02,-,-,"Jun 14, 2024",- -,0.00%,8632,"Apr 20, 2015",3.81,-,-,0.70,14.82,3.37,-,8.86,3.63,1.19,1.22,68.69,67.90,Yes / Yes,2.67,-2.11,-0.60,-140.57%,-6.92%,-,- -,25.56% 15.93%,2008.88%,199.70%,-809.52%,202.50%,Jul 30 BMO,-51.48% 2.81%,7.00%,-0.04%,88.80%,-1.34%,11.36%,-,9.46%,27.90%,9.74%,28.15%,2.94%,-2.09%,9.14%,"

",235.30M,225.72M,8.95%,8.68,20.21M,12.94 -21.39%,5.30 91.89%,3.04%,3.35%,0.37,52.05,1.41,0.81,2.33M,"1,887,990",0.30%,4.95%,-13.74%,26.18%,45.08%,68.66%,9.69%,-53.51%,-80.78%,2.78,10.84,9.85,10.17,3.25%,UNIT
Pitney Bowes Inc,Industrials,Integrated Freight & Logistics,USA,Mid,NYSE,RUT,2.41B,4.29B,187.35M,1.87B,-6.30,2.03,0.36 (2.07%),0.38 (2.16%),"Aug 10, 2026",14.47% 8.45%,35.88%,6600,"Sep 18, 1950",14.32,9.65,0.66,1.29,-,8.65,5.84,7.77,2.30,0.69,0.73,-,-,Yes / Yes,1.23,1.82,0.35,24.07%,8.76%,14.63%,58.90% -,-18.82% -11.84%,115.80%,-5.31%,116.73%,-2.25%,Jul 29 AMC,28.36% -0.54%,1.75%,-67.89%,88.74%,-0.04%,5.99%,-,15.09%,54.08%,24.00%,10.04%,4.69%,0.77%,30.18%,"

",137.06M,134.69M,13.00%,8.06,17.51M,19.07 -7.81%,8.95 96.42%,2.72%,2.68%,0.50,58.22,1.64,0.41,2.17M,"890,441",1.80%,-3.93%,5.02%,61.58%,66.32%,46.50%,434.35%,137.25%,-7.03%,2.60,19.56,17.40,17.58,1.03%,PBI
Banner Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.42B,-,208.35M,885.16M,58.83,-,2.06 (2.90%),2.04 (2.87%),"Aug 04, 2026",2.88% 3.63%,34.77%,1943,"Nov 01, 1995",11.73,10.73,-,2.73,1.21,-,8.48,-,-,-,0.06,0.27,0.06,Yes / Yes,6.06,6.63,1.38,5.47%,11.41%,-,-0.19% 11.56%,11.13% 7.38%,15.51%,2.89%,9.38%,1.56%,Jul 22 AMC,-2.15% -1.39%,2.78%,0.00%,93.42%,-0.73%,1.26%,10.78%,9.87%,-,28.78%,23.54%,-0.41%,1.51%,9.11%,"

",33.98M,33.04M,5.49%,5.33,1.81M,74.84 -4.97%,57.05 24.66%,1.77%,1.77%,1.37,52.61,0.82,0.76,340.33K,"260,154",1.35%,0.68%,10.08%,17.55%,13.50%,6.61%,59.25%,25.83%,68.32%,2.29,76.50,70.04,71.12,1.54%,BANR
Boyd Group Services Inc,Consumer Cyclical,Auto & Truck Dealerships,Canada,Mid,NYSE,-,2.51B,4.51B,9.00M,3.59B,62.17,0.83,0.45 (0.50%),0.45 (0.49%),"Jun 30, 2026",0.00% 1.42%,53.67%,13424,"Oct 31, 2025",198.57,18.63,0.64,0.70,1.45,109.30,8.12,9.81,1.26,0.45,0.58,1.17,1.07,No / Yes,0.45,4.84,0.91,20.53%,44.52%,29.21%,-24.53% -17.14%,8.92% 15.02%,20.35%,17.33%,-81.62%,29.89%,Aug 12 BMO,-13.64% -0.41%,0.32%,0.00%,81.64%,-8.91%,0.27%,0.70%,0.25%,38.39%,4.53%,0.25%,-1.59%,-7.22%,-30.98%,"

",27.84M,27.74M,1.43%,7.96,0.40M,183.10 -50.73%,82.26 9.66%,4.40%,4.44%,4.01,46.13,0.77,1.27,49.99K,"63,498",4.79%,-13.20%,-13.44%,-46.50%,-43.37%,-44.15%,-49.88%,-55.34%,36.52%,1.14,160.35,85.23,90.21,5.84%,BGSI
Ingevity Corp,Basic Materials,Specialty Chemicals,USA,Mid,NYSE,RUT,2.40B,3.45B,55.40M,1.16B,1.36,5.33,-,-,-,- -,-,1500,"May 02, 2016",46.31,11.55,0.80,2.07,51.34,13.10,15.47,8.95,2.98,1.15,1.61,26.36,23.03,Yes / Yes,1.51,6.05,1.57,17.80%,12.81%,14.42%,- -,-11.17% -0.80%,125.63%,-12.42%,125.89%,-14.02%,Jul 29 AMC,31.15% 0.61%,1.31%,-4.92%,102.47%,-2.49%,1.48%,30.07%,4.92%,39.04%,24.59%,4.77%,-3.33%,-4.63%,1.93%,"

",34.48M,33.93M,3.69%,4.77,1.25M,79.29 -11.93%,45.85 52.30%,2.82%,2.80%,2.32,42.46,1.14,1.12,262.08K,"292,747",0.13%,-9.44%,5.66%,3.93%,18.00%,20.63%,27.78%,-11.38%,57.10%,1.00,90.67,68.97,69.83,1.25%,NGVT
Biohaven Ltd,Healthcare,Biotechnology,USA,Mid,NYSE,RUT,2.40B,2.42B,-586.84M,0.00M,0.08,1.77,-,-,-,- -,-,274,"May 04, 2017",-,-,-,-,195.97,8.94,-,-,-,4.73,4.73,24.31,23.93,Yes / Yes,-4.65,-2.44,-0.61,60.45%,10.00%,32.06%,6.37% -30.08%,- -,39.33%,-,52.91%,-,Aug 10 AMC,-19.58% -,14.93%,0.00%,91.21%,-5.80%,-127.41%,-799.46%,-192.67%,-,-,-,7.09%,6.82%,35.83%,"

",151.02M,128.49M,13.87%,5.89,17.82M,18.57 -14.57%,7.48 112.03%,7.56%,7.66%,1.15,57.90,3.16,0.75,3.03M,"2,259,523",-1.61%,16.36%,39.12%,53.83%,40.48%,-2.16%,-16.26%,-,-,1.67,22.69,15.69,15.86,1.08%,BHVN
Calix Inc,Technology,Software - Infrastructure,USA,Mid,NYSE,RUT,2.33B,2.15B,51.19M,1.11B,11.28,3.09,-,-,-,- -,0.00%,1921,"Mar 24, 2010",49.33,16.10,0.45,2.10,3.29,12.01,27.32,27.22,1.94,1.97,2.83,0.02,0.02,Yes / Yes,0.75,2.30,0.41,28.46%,33.78%,35.62%,-24.31% -13.74%,4.84% 13.06%,293.81%,27.84%,8525.81%,21.27%,Jul 20 AMC,16.11% 1.15%,9.54%,-1.64%,95.78%,0.41%,5.46%,6.91%,7.10%,56.58%,5.51%,4.61%,-4.76%,-2.74%,-19.92%,"

",62.96M,56.96M,6.95%,3.39,3.96M,71.22 -47.95%,34.26 8.20%,2.66%,2.81%,1.19,40.76,1.31,0.84,1.17M,"978,326",-1.64%,-3.74%,-3.31%,-28.82%,-29.96%,-36.78%,-21.09%,-20.02%,392.30%,1.22,62.33,37.58,37.07,-1.36%,CALX
Blackstone Mortgage Trust Inc,Real Estate,REIT - Mortgage,USA,Mid,NYSE,RUT,2.39B,17.77B,15.44M,1.52B,19.35,2.57,1.82 (12.85%),1.88 (13.28%),"Jun 30, 2026",-8.82% -5.39%,293.34%,-,"Dec 29, 1980",164.08,9.52,-,1.57,0.73,5.51,7.27,14.63,11.69,0.14,0.14,4.85,3.64,Yes / Yes,0.09,1.49,0.27,175.34%,37.99%,-,-23.95% -7.97%,4.86% 14.41%,221.55%,-3.93%,-1286.91%,-2.87%,Jul 30 BMO,-24.76% 0.47%,6.75%,0.02%,60.98%,-0.14%,0.08%,0.45%,0.10%,77.13%,61.14%,1.02%,-0.01%,-8.88%,-22.41%,"

",168.54M,157.17M,7.48%,5.98,11.76M,20.67 -31.48%,13.61 4.04%,1.89%,2.22%,0.33,41.55,0.95,0.73,1.97M,"1,441,434",2.53%,1.58%,-23.25%,-27.16%,-25.98%,-27.12%,-30.01%,-53.00%,-48.33%,1.89,18.86,14.02,14.16,1.00%,BXMT
Stubhub Holdings Inc,Communication Services,Internet Content & Information,USA,Mid,NYSE,RUT,2.50B,2.65B,-1.85B,1.94B,4.27,4.43,-,-,-,- -,-,900,"Sep 17, 2025",-,11.51,-,1.29,1.53,1.47,3.94,-,1.37,1.04,1.04,0.67,0.67,Yes / Yes,-5.37,0.57,0.12,105.59%,61.95%,-,-88.10% -17.13%,18.96% 117.76%,-2072.73%,7.87%,99.95%,33.18%,Aug 12 AMC,-63.82% 11.63%,29.38%,-0.99%,60.76%,8.91%,-32.37%,-102.25%,-50.87%,80.51%,-64.54%,-95.44%,-8.88%,-27.98%,-34.07%,"

",355.27M,269.83M,11.10%,4.22,29.96M,27.89 -76.59%,5.74 13.76%,4.62%,5.52%,0.42,34.48,3.54,0.97,7.10M,"6,854,821",-0.31%,-28.40%,-30.38%,-26.71%,-51.74%,-,-,-,-,2.13,11.29,6.18,6.53,5.66%,STUB
Chemours Company,Basic Materials,Specialty Chemicals,USA,Mid,NYSE,RUT,2.33B,5.78B,-304.00M,5.80B,-0.33,4.46,0.35 (2.25%),0.35 (2.27%),"Aug 14, 2026",-20.10% -12.60%,-,5700,"Jun 19, 2015",-,7.90,0.23,0.40,-,3.47,10.69,11.36,1.00,0.88,1.66,-,-,Yes / Yes,-2.01,1.96,0.31,11.36%,85.32%,34.96%,- -,-5.09% 3.17%,28.10%,-1.38%,28.55%,-1.49%,Aug 04 AMC,-14.06% -3.63%,0.99%,2.03%,90.63%,2.96%,-4.15%,-323.40%,-7.64%,15.21%,3.26%,-5.24%,-0.28%,-8.97%,-14.52%,"

",150.46M,149.00M,9.09%,5.29,13.55M,28.67 -46.01%,10.44 48.28%,4.26%,4.34%,0.77,44.66,1.39,0.53,2.56M,"1,355,613",-2.52%,6.10%,-28.56%,-7.58%,31.30%,3.34%,-55.76%,-53.61%,13.57%,2.09,20.00,15.68,15.48,-1.28%,CC
Central Garden & Pet Co,Consumer Defensive,Packaged Foods,USA,Mid,NASD,RUT,2.32B,2.72B,166.31M,3.08B,27.91,15.73,-,-,-,- -,0.00%,6000,"Feb 06, 2007",13.43,11.55,1.71,0.75,1.29,2.29,6.76,7.69,0.88,2.67,3.79,0.81,0.78,Yes / Yes,2.69,3.12,-0.06,8.94%,4.98%,6.75%,4.49% 7.67%,-2.14% 3.03%,21.79%,-1.16%,-4.41%,-8.17%,Aug 05 AMC,0.55% -0.07%,20.81%,-0.10%,78.10%,-,4.47%,9.98%,5.36%,31.72%,8.81%,5.39%,-4.94%,-5.48%,6.34%,"

",51.29M,49.56M,2.37%,3.41,1.18M,40.79 -11.61%,25.97 38.85%,3.48%,2.96%,1.15,34.90,0.62,0.77,345.37K,"265,493",-4.40%,-6.46%,3.56%,9.57%,23.54%,7.32%,9.91%,11.02%,84.66%,1.80,49.00,36.64,36.06,-1.58%,CENTA
Central Garden & Pet Co,Consumer Defensive,Packaged Foods,USA,Mid,NASD,RUT,2.32B,2.72B,166.31M,3.08B,27.91,18.18,-,-,-,- -,0.00%,6000,"Jul 15, 1992",15.53,13.36,1.98,0.75,1.49,2.29,6.76,7.70,0.88,2.67,3.79,0.81,0.78,Yes / Yes,2.69,3.12,-0.06,8.94%,4.98%,6.75%,4.49% 7.67%,-2.14% 3.03%,21.79%,-1.16%,-4.41%,-8.17%,Aug 05 AMC,0.55% -0.07%,87.53%,-0.03%,14.90%,2.22%,4.47%,9.98%,5.36%,31.72%,8.81%,5.39%,-4.71%,-4.63%,9.17%,"

",9.65M,7.80M,4.86%,3.75,0.38M,46.97 -11.22%,28.77 44.94%,2.32%,3.42%,1.25,36.20,0.67,0.64,100.98K,"64,726",-4.58%,-5.36%,5.36%,11.26%,29.70%,12.64%,20.43%,19.22%,106.11%,1.80,49.00,42.33,41.70,-1.49%,CENT
Kodiak Sciences Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.29B,2.31B,-241.99M,0.00M,0.97,2.00,-,-,-,- -,-,124,"Oct 04, 2018",-,-,-,-,37.39,18.15,-,-,-,2.49,2.49,2.50,2.34,Yes / Yes,-4.19,-3.75,-1.01,7.70%,6.07%,32.05%,12.22% -8.23%,- -,-10.60%,-,-1.85%,-,Aug 13 AMC,-9.78% -,7.49%,-1.26%,99.90%,4.61%,-94.25%,-368.37%,-118.60%,-,-,-,-8.71%,-9.68%,9.99%,"

",62.83M,58.14M,17.72%,14.77,10.30M,47.84 -24.00%,8.29 338.60%,5.72%,6.51%,2.47,38.21,2.23,0.66,697.57K,"460,191",-7.06%,-16.62%,6.44%,44.52%,30.04%,324.27%,1415.00%,-60.45%,-,1.00,69.60,37.50,36.36,-3.04%,KOD
AMC Entertainment Holdings Inc,Communication Services,Entertainment,USA,Mid,NYSE,RUT,2.27B,9.16B,-554.10M,5.23B,-1.63,0.92,-,-,"Mar 06, 2020",- -,-,33311,"Dec 18, 2013",-,-,-,0.43,-,2.77,-,15.66,1.75,0.55,0.55,-,-,Yes / Yes,-1.06,-0.06,-0.04,82.57%,72.53%,-,45.36% 67.07%,7.42% 31.30%,-19.34%,6.41%,-46.30%,14.22%,Jul 20 BMO,-612.82% 6.23%,0.60%,4.90%,50.27%,28.15%,-6.83%,-,-9.99%,26.71%,5.23%,-10.59%,-0.49%,7.93%,41.79%,"

",892.60M,887.21M,4.78%,1.05,42.43M,3.18 -20.13%,0.93 173.12%,6.26%,6.11%,0.17,50.58,2.02,0.61,40.32M,"24,538,755",-5.93%,-4.87%,29.59%,109.92%,62.82%,-6.27%,-80.61%,-98.94%,-98.34%,2.50,2.90,2.64,2.54,-3.79%,AMC
V2X Inc,Industrials,Aerospace & Defense,USA,Mid,NYSE,RUT,2.38B,3.23B,91.85M,4.90B,36.19,6.84,-,-,-,- -,0.00%,23500,"Sep 16, 2014",26.20,10.97,0.81,0.49,2.10,11.13,18.45,10.17,0.66,1.25,1.32,0.94,0.92,Yes / Yes,2.90,6.94,1.49,18.82%,11.39%,13.58%,- -4.89%,15.72% 26.27%,31.03%,12.99%,15.36%,16.54%,Aug 03 AMC,14.11% 4.02%,1.01%,-88.97%,100.39%,3.11%,2.90%,8.35%,4.21%,8.47%,4.19%,1.88%,-4.40%,-3.82%,7.95%,"

",31.35M,31.03M,5.56%,2.65,1.73M,93.98 -19.05%,50.89 49.50%,3.27%,3.62%,3.07,41.82,0.18,0.66,650.11K,"429,621",-3.02%,-2.39%,-9.10%,5.84%,39.47%,37.65%,51.55%,51.22%,188.29%,2.33,89.18,74.99,76.08,1.45%,VVX
Federal Agricultural Mortgage Corp,Financial,Credit Services,USA,Mid,NYSE,RUT,2.39B,36.65B,200.05M,1.31B,115.18,98.39,6.45 (2.85%),6.20 (2.74%),"Sep 15, 2026",16.45% 13.40%,36.11%,212,"Feb 10, 1994",12.61,9.77,-,1.82,1.96,2.30,7.70,30.16,27.87,0.11,0.11,18.71,11.74,Yes / Yes,17.94,23.14,5.28,25.33%,10.82%,-,6.20% 14.98%,28.01% 17.34%,7.63%,31.16%,12.35%,59.34%,Jul 30 AMC,10.96% 10.32%,15.97%,0.00%,74.85%,2.45%,0.63%,13.48%,0.97%,100.00%,89.76%,15.22%,-0.04%,4.75%,24.71%,"

",9.32M,9.12M,3.90%,2.90,0.36M,248.29 -8.91%,136.57 65.61%,2.20%,2.42%,5.96,57.05,1.07,0.58,122.56K,"71,403",1.59%,-4.70%,24.19%,39.48%,28.82%,10.50%,32.71%,123.95%,467.13%,1.00,257.00,222.63,226.17,1.59%,AGM
Ethos Technologies Inc,Financial,Insurance Brokers,USA,Mid,NASD,-,2.40B,2.26B,-112.07M,586.53M,7.47,2.64,-,-,-,- -,-,614,"Jan 29, 2026",-,39.31,-,4.10,5.05,14.28,34.42,-,3.85,1.52,1.52,0.04,0.02,No / Yes,-1.78,0.96,0.09,-272.23%,145.66%,-4.21%,548.62% -,55.77% -,-284.05%,83.24%,4.25%,113.35%,Aug 03 AMC,494.06% 61.58%,80.10%,-3.05%,16.76%,-2.76%,-18.31%,-26.11%,-21.91%,97.01%,-17.67%,-19.11%,6.54%,43.46%,98.63%,"

",31.55M,12.69M,9.24%,1.25,1.17M,40.97 -7.96%,9.45 299.05%,5.75%,7.91%,2.42,66.62,-,0.77,937.50K,"722,138",-4.39%,36.04%,119.50%,180.37%,98.47%,-,-,-,-,1.22,34.88,36.80,37.71,2.47%,LIFE
Bank of N T Butterfield & Son Ltd,Financial,Banks - Diversified,Bermuda,Mid,NYSE,RUT,2.40B,-,234.39M,799.82M,29.21,-,-,2.00 (3.28%),"Aug 12, 2026",2.22% 1.33%,33.49%,1315,"Sep 16, 2016",10.73,10.18,0.65,3.00,2.09,-,11.40,-,-,-,0.41,0.03,0.03,Yes / Yes,5.68,5.99,1.58,9.92%,-0.36%,15.61%,9.16% 14.01%,9.67% 8.32%,14.61%,-1.41%,-7.23%,1.47%,Jul 27 AMC,-23.04% 0.87%,1.72%,-33.87%,73.83%,-0.87%,1.64%,21.14%,19.82%,-,30.13%,29.31%,0.53%,0.41%,11.37%,"

",39.33M,38.65M,1.70%,3.41,0.66M,64.17 -4.99%,40.59 50.21%,1.51%,1.73%,1.10,55.11,0.53,0.86,193.18K,"166,601",3.11%,-1.44%,5.91%,20.40%,22.38%,37.38%,107.38%,83.09%,-,2.67,64.00,59.58,60.97,2.33%,NTB
Peloton Interactive Inc,Consumer Cyclical,Leisure,USA,Mid,NASD,RUT,2.36B,2.86B,63.10M,2.45B,-0.32,2.75,-,-,-,- -,0.00%,1736,"Sep 26, 2019",48.91,16.66,0.58,0.97,-,1.96,6.25,10.60,1.17,2.58,2.84,-,-,Yes / Yes,0.11,0.32,0.11,130.08%,0.23%,28.56%,- -,-4.41% -9.47%,146.78%,-1.80%,122.18%,0.13%,Aug 06 BMO,8.33% 1.86%,6.05%,-1.66%,90.07%,8.50%,3.02%,-,4.21%,51.34%,8.71%,2.58%,-0.80%,-7.87%,-2.33%,"

",422.80M,412.34M,14.81%,7.08,61.05M,9.20 -41.52%,3.65 47.40%,4.07%,3.99%,0.22,45.08,2.54,1.13,8.62M,"9,748,290",1.51%,-17.48%,-12.80%,40.47%,-12.66%,-29.21%,-17.86%,-94.54%,-,2.11,8.21,5.33,5.38,0.94%,PTON
Rapport Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.29B,1.86B,-137.16M,20.00M,8.82,9.09,-,-,-,- -,-,84,"Jun 07, 2024",-,-,-,114.31,5.40,5.24,-,-,93.00,15.72,15.72,0.02,0.02,Yes / Yes,-3.04,-4.94,-1.21,-41.31%,-22.25%,-24.34%,-114.24% -,- -,-23.53%,-,-58.13%,-,Aug 05 BMO,-6.29% -,40.14%,-5.25%,75.34%,-0.12%,-36.85%,-39.96%,-31.86%,95.20%,-767.58%,-685.80%,-2.01%,7.93%,37.30%,"

",47.96M,28.72M,7.75%,6.35,2.23M,52.93 -9.98%,14.11 237.70%,4.30%,4.57%,2.20,52.03,1.04,0.79,350.22K,"276,962",-6.26%,12.28%,27.10%,60.71%,57.05%,216.82%,-,-,-,1.00,62.25,48.69,47.65,-2.14%,RAPP
NGL Energy Partners LP,Energy,Oil & Gas Midstream,USA,Mid,NYSE,-,2.27B,6.27B,-350.94M,3.52B,-4.42,0.04,-,-,"Nov 05, 2020",- -,-,449,"May 12, 2011",-,10.16,-,0.64,-,447.56,22.27,9.22,1.78,1.04,1.14,39.57,38.98,Yes / Yes,-2.84,1.79,0.22,143.26%,29.71%,-,-84.21% 9.26%,-28.67% -9.60%,-588.91%,-21.60%,1085.86%,59.12%,Aug 04 AMC,336.36% 186.01%,20.03%,0.16%,52.43%,2.63%,-3.16%,-35.32%,-3.84%,22.58%,11.97%,-9.96%,3.74%,10.65%,33.83%,"

",124.81M,99.82M,3.66%,15.16,3.65M,19.06 -4.61%,5.42 235.44%,4.48%,4.54%,0.85,57.12,0.82,0.51,241.03K,"122,568",3.77%,6.94%,13.63%,54.72%,81.80%,228.75%,372.21%,921.35%,-1.09%,2.00,28.00,18.69,18.18,-2.73%,NGL
HCI Group Inc,Financial,Insurance - Property & Casualty,USA,Mid,NYSE,RUT,2.36B,-,297.79M,952.13M,86.60,-,1.60 (0.84%),1.60 (0.84%),"Aug 21, 2026",0.00% 0.00%,7.04%,594,"Sep 15, 2008",8.18,9.93,-,2.48,2.19,-,5.74,-,-,-,2.27,0.06,0.06,Yes / Yes,23.20,19.13,2.89,-17.56%,2.14%,-5.83%,- 45.46%,21.72% 26.87%,86.58%,22.83%,8.22%,11.15%,Aug 06 AMC,11.17% -0.31%,14.28%,0.00%,76.40%,-3.89%,14.41%,33.76%,27.05%,-,51.04%,31.28%,2.39%,4.61%,12.54%,"

",12.47M,10.66M,4.67%,2.93,0.50M,210.50 -9.78%,144.75 31.21%,1.91%,2.41%,4.63,63.02,1.04,1.10,169.68K,"186,972",1.63%,6.42%,26.42%,10.64%,-0.92%,11.40%,259.90%,74.22%,501.01%,1.67,241.67,187.37,189.92,1.36%,HCI
