Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,31.51,2.10,12.47%,542.09M,4.13%,39.74B,14.38,4.61,-0.16%,524.39M,15.50%,40.52B,0.42,0.68,72.27%,3.62%,8.54%,1.31B,1.64,50.74%,-1.69%,2.34,-12.44%,24.19B,1.80,29.15%,3.42%,19.00M,1.91%,36.88,4.87,34.60%,6.01%,82.50 -19.60%,10.92%,13.61,16.39,- 36.61%,4.49%,44.27 49.83%,-17.92%,-,11.30,11.33% 20.56%,42.26%,5.54%,5.16%,-69.35%,-,1.67,-54.57%,13.29%,3.27,452.29%,-,2.19,0.30%,5.40%,63.28,1.60,- -,2.20,-93.82%,17.24%,2.66,84.84,0.00%,0.40,3.65%,7.75%,1.36,67.38,10205,0.31,Feb 26 AMC,-2.83%,8.12M,66.33,"Nov 19, 2015",Yes / Yes,-0.06% 0.61%,"

","11,041,522",-1.56%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,31.37,3.93,0.26%,243.58M,-4.95%,29.94B,20.30,6.07,-1.88%,242.50M,-11.87%,31.24B,2.07,1.08,94.83%,1.86%,-12.59%,957.00M,3.32,8.26%,0.56%,2.77,-13.24%,9.03B,2.61,10.29%,5.61%,4.50M,-9.57%,47.13,20.25,9.83%,8.65%,154.27 -20.17%,-4.51%,6.08,34.30,25.98% 22.83%,7.20%,100.47 22.57%,18.91%,1.55 (1.26%),16.57,17.68% 13.14%,38.34%,2.58%,2.70%,22.86%,1.63 (1.32%),3.46,7.18%,14.53%,3.64,222.21%,"Feb 24, 2026",1.28,5.40%,10.60%,34.42,1.76,10.06% 9.00%,1.62,2.85%,-4.81%,1.17,160.62,40.79%,0.22,5.89%,-9.19%,1.12,126.19,22000,0.16,Feb 10 BMO,-10.69%,1.62M,123.15,"Oct 13, 2011",Yes / Yes,0.76% 1.07%,"

","1,813,730",-2.41%,XYL
Twenty One Capital Inc,Financial,Shell Companies,USA,NYSE,-,18.01,0.34,60.48%,651.39M,6.62%,3.99B,-,-,0.00%,257.44M,-9.47%,3.99B,-,-,3.41%,0.86%,-48.31%,4.35M,-,-,-,1.50,-68.52%,0.00M,0.75,-,4.17%,2.22M,-30.14%,8.21,132883.56,-,4.22%,59.75 -89.76%,-40.84%,0.00,8666.32,- -,4.14%,5.61 9.09%,-,-,-,- -,-,7.32%,7.22%,-,-,-,1946.99%,-,0.52,-,-,0.13,-,-,41.22,-,- -,0.13,331.72%,-2.04%,-4.22,-,0.00%,0.01,-,-20.64%,0.37,6.59,2,0.00,-,-69.96%,1.48M,6.12,"Aug 13, 2024",Yes / Yes,- -,"

","545,120",-7.13%,XXI
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-3.00,0.66%,199.60M,-13.22%,2.54B,8.25,1.54,-1.70%,198.44M,1.59%,4.69B,2.90,0.31,102.20%,7.41%,12.40%,-598.00M,0.69,-10.75%,-3.35%,3.19,-11.10%,3.68B,1.90,8.11%,-10.70%,14.70M,11.46%,6.71,7.81,2.85%,-36.45%,17.18 -25.84%,-21.65%,1.63,24.47,12.05% -51.27%,-17.35%,9.85 29.34%,-67.56%,-,7.75,-2.10% 1.95%,50.00%,5.38%,5.41%,-78.77%,0.64 (5.02%),1.27,34.18%,6.88%,0.72,-78.82%,"Dec 26, 2025",1.03,-2.98%,-16.25%,47.63,2.78,8.58% 9.86%,1.51,66.18%,-3.43%,0.94,14.32,-,1.84,6.19%,1.31%,1.09,13.33,14000,1.57,Feb 26 AMC,-5.16%,4.61M,12.74,"Aug 12, 1987",Yes / Yes,-2.70% 3.76%,"

","5,043,354",-4.43%,XRAY
Expro Group Holdings N.V,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,37.29,0.45,0.81%,113.56M,-6.83%,1.89B,10.27,1.62,0.00%,112.84M,3.48%,1.86B,0.17,0.13,102.20%,5.38%,11.08%,51.69M,1.18,193.33%,2.56%,5.21,32.80%,1.61B,1.23,22.73%,2.17%,6.07M,24.64%,13.51,9.59,60.20%,3.42%,18.73 -11.16%,62.82%,1.74,19.36,- -,3.07%,6.70 148.54%,-27.05%,-,6.05,7.90% 18.94%,11.94%,5.12%,5.73%,-41.98%,-,1.16,0.81%,7.21%,0.89,-81.93%,"Aug 29, 2017",1.79,-6.17%,3.22%,49.62,3.20,- -,2.16,-74.31%,-2.21%,0.99,17.25,0.00%,0.11,-12.53%,5.05%,1.02,16.80,8500,0.10,Feb 19 BMO,32.39%,1.17M,16.64,"Aug 09, 2013",Yes / Yes,-80.77% -6.96%,"

","1,189,706",-0.95%,XPRO
XPO Inc,Industrials,Trucking,USA,NYSE,-,71.33,2.64,2.94%,117.00M,-10.37%,22.10B,32.66,5.78,-0.09%,113.70M,5.07%,25.88B,1.34,0.88,106.38%,6.26%,34.98%,316.00M,2.71,19.80%,-0.83%,3.94,44.19%,8.16B,11.86,29.28%,3.97%,7.12M,38.81%,15.91,71.29,24.44%,18.26%,220.50 -14.44%,69.86%,2.65,67.17,9.29% -,5.52%,85.06 121.78%,420.27%,-,20.67,1.86% -4.37%,12.00%,4.99%,4.96%,366.78%,-,3.17,-19.66%,8.95%,9.33,2137.65%,-,1.05,1.05%,3.87%,47.05,1.86,- -,1.05,-21.71%,-7.42%,2.00,207.41,0.00%,2.20,4.69%,10.15%,1.22,206.21,22500,2.08,Feb 05 BMO,34.17%,1.81M,188.65,"Jul 26, 2002",Yes / Yes,15.21% 2.84%,"

","2,201,661",-8.52%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.42,0.53%,776.89M,-1.37%,13.50B,153.76,0.11,0.00%,775.51M,3.28%,12.48B,-,0.00,13.30%,5.02%,-8.21%,-395.51M,1.38,83.34%,2.05%,5.81,-12.70%,9.79B,3.91,176.28%,-3.20%,38.94M,-14.60%,4.43,2.29,-,-9.01%,28.24 -38.66%,-22.09%,7.56,-,2.50% -1.37%,-6.79%,15.38 12.61%,84.85%,-,-,20.39% 76.03%,17.09%,3.41%,2.97%,-38.21%,-,1.28,51.35%,-7.71%,0.75,-,-,0.95,86.58%,-4.04%,46.74,1.57,- -,1.12,79.01%,-1.12%,1.21,24.92,-,1.16,102.04%,-7.66%,1.42,16.34,15364,0.38,Mar 20 BMO,-14.11%,6.71M,17.32,"Aug 27, 2020",Yes / Yes,-11.22% 0.31%,"

","9,528,134",6.00%,XPEV
XPEL Inc,Consumer Cyclical,Auto Parts,USA,NASD,RUT,21.89,1.85,9.36%,27.60M,-5.11%,1.12B,14.37,2.81,0.00%,25.02M,-24.80%,1.09B,0.48,0.36,77.94%,7.40%,-16.41%,51.23M,2.34,14.77%,-0.01%,7.95,12.71%,476.20M,3.98,32.50%,14.93%,1.85M,-18.97%,10.15,21.95,29.79%,20.26%,55.91 -27.67%,35.03%,1.84,17.74,7.29% 22.82%,17.25%,24.25 66.76%,-39.16%,-,14.40,13.70% 24.54%,42.21%,3.93%,4.75%,-18.76%,-,2.30,12.53%,13.16%,2.24,4495.45%,-,1.52,13.27%,10.76%,25.76,1.00,- -,3.25,50.58%,-16.70%,1.29,55.33,0.00%,0.08,13.71%,-20.88%,0.89,42.18,1337,0.06,Feb 25 BMO,-1.48%,232.96K,40.44,"Oct 19, 2006",Yes / Yes,7.45% -2.20%,"

","206,545",-4.13%,XPEL
XP Inc,Financial,Capital Markets,Brazil,NASD,-,11.28,1.65,23.93%,415.37M,-13.42%,9.82B,7.97,2.34,0.00%,400.86M,-1.84%,23.51B,0.58,0.50,62.45%,3.71%,-3.07%,926.34M,2.95,10.11%,-0.14%,2.25,4.13%,3.34B,2.25,13.55%,1.44%,14.86M,13.87%,8.28,5.20,13.64%,24.57%,23.13 -19.41%,28.11%,3.59,1.04,12.04% 19.21%,18.86%,12.20 52.79%,56.38%,1.06 (5.67%),20.41,7.90% 15.03%,68.99%,5.16%,5.26%,-54.31%,0.18 (0.97%),7.05,13.50%,32.39%,1.10,-,"Dec 10, 2025",0.28,3.19%,27.77%,40.13,1.50,- -,0.26,23.52%,-10.15%,1.27,23.97,0.01%,3.62,20.27%,-2.52%,1.07,19.71,7442,0.14,Feb 12 AMC,1.37%,6.59M,18.64,"Dec 11, 2019",Yes / Yes,2.59% 3.65%,"

","7,068,324",-5.43%,XP
Exxon Mobil Corp,Energy,Oil & Gas Integrated,USA,NYSE,S&P 500,22.59,6.69,0.21%,4.18B,-0.85%,630.06B,18.08,8.36,-0.19%,4.16B,2.45%,675.15B,1.48,1.57,67.03%,1.43%,28.36%,28.84B,1.95,-2.50%,-0.02%,2.99,34.53%,323.40B,2.44,22.71%,6.39%,59.56M,25.65%,62.07,58.99,12.20%,11.03%,159.60 -5.26%,40.50%,2.56,26.68,-20.34% -,9.66%,97.80 54.61%,32.86%,4.16 (2.75%),11.36,-6.83% 12.70%,21.56%,2.97%,2.48%,148.17%,4.04 (2.67%),2.09,-14.98%,10.34%,3.94,83.75%,"Feb 12, 2026",0.79,-4.86%,8.92%,58.87,2.29,4.06% 2.82%,1.15,-11.04%,0.51%,0.35,144.52,59.70%,0.19,-1.81%,9.53%,1.06,150.76,58000,0.15,Jan 30 BMO,27.52%,19.89M,151.21,"Jan 01, 1920",Yes / Yes,0.61% 2.08%,"

","21,083,738",0.30%,XOM
Xometry Inc,Industrials,Industrial Distribution,USA,NASD,RUT,-,-1.22,15.67%,49.84M,5.79%,2.22B,37.34,1.16,-1.91%,43.22M,-28.52%,2.35B,0.62,0.10,97.84%,11.74%,-23.03%,-61.74M,3.24,89.73%,2.65%,5.02,-11.74%,686.63M,8.08,61.16%,-8.75%,5.07M,-27.04%,5.37,10.15,60.37%,-20.93%,73.87 -41.26%,75.60%,4.28,-,10.17% -6.20%,-10.07%,18.59 133.40%,135.56%,-,-,21.70% 37.17%,36.56%,7.29%,10.12%,-,-,3.42,-18.29%,-5.93%,4.57,-,-,3.71,25.87%,-8.99%,37.18,1.80,- -,3.76,15.55%,-17.70%,0.89,62.33,-,1.23,29.52%,-26.22%,0.45,44.50,1174,1.22,Feb 24 BMO,-12.21%,1.01M,43.39,"Jun 30, 2021",Yes / Yes,31.47% 4.90%,"

","459,214",-2.49%,XMTR
XPLR Infrastructure LP,Utilities,Utilities - Renewable,USA,NYSE,-,-,-0.29,8.11%,94.00M,-6.33%,1.91B,4.48,2.21,0.00%,86.34M,-0.10%,14.81B,-,-0.08,55.34%,4.40%,10.10%,-27.00M,1.61,3107.14%,0.34%,2.58,-3.50%,1.19B,0.29,5.14%,-0.12%,3.80M,-0.80%,33.94,1.87,-,-0.75%,11.43 -13.21%,16.84%,5.30,21.25,- 18.00%,-0.31%,7.53 31.83%,-85.25%,-,21.01,7.10% 5.31%,10.52%,2.46%,3.45%,-85.68%,-,12.47,-201.77%,4.97%,0.35,-60.40%,-,0.84,-1.98%,-2.27%,41.01,3.20,- -,0.91,128.56%,-5.55%,0.96,11.85,-,1.95,-14.63%,-2.80%,0.56,10.11,-,1.71,Feb 10 BMO,2.65%,1.48M,9.92,"Jun 27, 2014",Yes / Yes,-22.96% -42.47%,"

","827,757",-1.88%,XIFR
Xenia Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,NYSE,RUT,23.91,0.63,1.13%,92.15M,-1.24%,1.39B,35.51,0.42,-16.28%,91.11M,-2.65%,2.65B,-,0.17,97.84%,5.03%,9.75%,62.51M,1.29,-55.47%,-2.20%,5.31,3.07%,1.08B,1.23,49.12%,2.24%,4.58M,6.72%,12.31,6.23,-,5.31%,16.48 -8.43%,14.67%,2.42,15.47,9.80% -,2.49%,8.55 76.49%,4.72%,0.59 (3.89%),11.14,2.63% 23.87%,13.59%,3.25%,3.23%,-19.18%,0.56 (3.71%),2.46,310.82%,9.92%,0.50,-5.39%,"Mar 31, 2026",1.54,3.80%,5.80%,45.47,1.83,40.95% 14.87%,1.54,987.50%,-3.50%,1.19,16.40,86.93%,1.26,1.42%,-0.32%,0.69,15.46,42,1.21,Feb 24 BMO,9.61%,863.30K,15.09,"Feb 04, 2015",Yes / Yes,100.00% 0.31%,"

","593,289",-2.39%,XHR
Xeris Biopharma Holdings Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.01,7.16%,166.22M,-5.07%,1.00B,16.27,0.36,-2.47%,160.09M,-17.94%,1.15B,-,0.00,58.78%,10.86%,-13.67%,0.55M,3.43,3726.44%,2.19%,8.15,-26.36%,291.85M,70.54,191.04%,0.15%,17.39M,-25.99%,0.08,9.02,-,-,10.08 -42.36%,40.68%,0.64,35.87,- -,0.21%,3.81 52.69%,300.69%,-,30.56,38.33% 70.20%,81.70%,7.68%,5.56%,20.04%,-,3.94,99.47%,8.53%,0.38,-,-,1.57,43.72%,0.19%,28.33,1.43,- -,2.19,279.30%,-11.82%,0.73,11.14,0.00%,18.85,42.78%,-18.10%,0.84,6.04,435,18.40,Mar 02 BMO,-15.18%,2.13M,5.81,"Jun 21, 2018",Yes / Yes,191.26% 4.39%,"

","1,795,432",-3.81%,XERS
Xenon Pharmaceuticals Inc,Healthcare,Biotechnology,Canada,NASD,RUT,-,-4.36,3.52%,83.19M,-2.98%,3.49B,-,-4.45,-2.99%,80.26M,1.92%,2.95B,-,-1.19,99.13%,6.70%,-5.31%,-345.91M,465.20,-10.64%,0.10%,5.92,8.54%,7.50M,5.77,7.78%,-33.77%,5.38M,-6.43%,7.27,6.36,20.29%,-51.76%,46.99 -10.75%,12.50%,6.60,-,-28.36% -40.02%,-58.81%,26.74 56.84%,12.95%,-,-,-7.36% -25.26%,66.09%,4.91%,4.41%,110.54%,-,393.07,-44.99%,-4974.27%,1.90,480.89%,-,13.42,-,-4612.13%,46.33,1.05,- -,13.42,-56.77%,-1.94%,0.95,56.59,-,0.01,-,-1.11%,1.19,42.05,370,0.01,Feb 26 AMC,9.40%,908.15K,41.94,"Nov 05, 2014",Yes / Yes,-9.94% -,"

","1,076,787",-0.26%,XENE
"Xcel Energy, Inc",Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",24.11,3.42,0.21%,623.60M,-1.01%,51.48B,18.08,4.56,-1.26%,622.59M,8.29%,87.12B,1.96,0.95,89.81%,4.31%,5.27%,2.02B,3.51,9.01%,1.55%,4.88,14.23%,14.67B,2.18,10.15%,2.57%,26.84M,11.72%,37.86,117.27,9.21%,9.36%,84.23 -2.03%,21.96%,0.70,-,2.58% 4.20%,3.51%,65.21 26.55%,26.86%,2.39 (2.90%),14.55,-1.36% 4.94%,24.47%,2.05%,2.06%,34.51%,2.28 (2.76%),5.94,-0.01%,19.79%,1.56,106.61%,"Mar 13, 2026",0.60,8.94%,13.75%,62.32,1.40,5.35% 5.80%,0.71,17.90%,1.65%,0.43,89.94,66.55%,1.53,13.78%,6.48%,0.84,82.38,11534,1.44,Feb 05 BMO,9.83%,5.50M,82.52,"Feb 28, 1949",Yes / Yes,-0.17% -1.81%,"

","4,606,040",0.17%,XEL
Wynn Resorts Ltd,Consumer Cyclical,Resorts & Casinos,USA,NASD,S&P 500,32.34,3.14,27.72%,103.99M,-6.08%,10.60B,17.49,5.81,0.00%,75.37M,-11.03%,20.07B,0.93,1.28,67.07%,7.25%,-22.75%,327.33M,1.48,26.09%,-0.37%,3.61,-17.32%,7.14B,-,9.99%,2.44%,5.46M,-15.56%,-2.65,5.13,18.85%,-,134.72 -24.58%,15.22%,19.80,15.31,- -,2.74%,65.25 55.72%,-11.95%,1.03 (1.01%),11.29,23.86% 27.77%,32.73%,3.35%,4.20%,-23.78%,1.00 (0.98%),2.81,-30.95%,16.21%,4.43,18.93%,"Feb 23, 2026",1.58,0.14%,4.59%,36.76,1.30,- 0.00%,1.63,-59.12%,-7.96%,1.04,143.89,31.85%,-,1.48%,-10.86%,1.45,105.37,28500,-,Feb 12 AMC,-10.71%,1.51M,101.61,"Oct 25, 2002",Yes / Yes,-20.59% 0.73%,"

","2,199,171",-3.57%,WYNN
Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,NYSE,S&P 500,54.72,0.45,0.51%,720.53M,-0.12%,17.66B,34.03,0.72,-1.94%,716.99M,-8.24%,22.91B,0.44,0.03,91.05%,2.08%,12.03%,324.00M,2.56,42.33%,1.50%,2.02,-4.11%,6.91B,1.87,152.88%,1.95%,14.92M,3.42%,13.08,37.89,77.37%,3.38%,31.12 -21.27%,-18.93%,0.65,-,-43.86% -15.92%,2.22%,21.16 15.81%,-20.71%,0.85 (3.46%),21.11,-12.15% -1.72%,14.84%,2.20%,2.53%,-21.37%,0.84 (3.43%),3.32,-17.56%,6.53%,0.64,-3.25%,"Mar 10, 2026",0.83,-3.07%,4.69%,35.44,1.69,5.27% 10.49%,1.29,-7.91%,-4.27%,1.02,31.82,187.58%,0.61,-9.78%,-3.93%,0.87,24.63,9517,0.55,Jan 29 AMC,-1.68%,7.39M,24.50,"Dec 06, 1963",Yes / Yes,30.77% -1.78%,"

","6,403,706",-0.53%,WY
"Wolverine World Wide, Inc",Consumer Cyclical,Footwear & Accessories,USA,NYSE,RUT,14.53,1.13,2.01%,81.19M,-7.13%,1.33B,9.73,1.69,1.35%,79.68M,-9.74%,1.91B,0.64,0.21,102.24%,8.64%,-6.01%,92.00M,0.71,7.18%,-8.57%,4.31,-48.73%,1.87B,3.27,17.39%,5.45%,6.88M,-9.59%,5.03,6.47,15.13%,25.72%,32.80 -49.97%,15.08%,2.54,10.97,- -,8.68%,9.58 71.29%,-0.55%,0.40 (2.45%),10.50,-11.29% 0.91%,46.89%,6.22%,5.19%,-53.88%,0.40 (2.44%),1.02,99.47%,7.94%,1.07,-16.45%,"Apr 01, 2026",0.87,6.80%,4.91%,40.05,2.10,0.00% 0.00%,1.40,27.08%,-8.30%,1.89,23.44,35.10%,1.87,4.61%,-9.33%,1.03,16.59,3050,1.60,Feb 26 BMO,-23.05%,1.60M,16.41,"Jul 20, 1965",Yes / Yes,3.12% 1.33%,"

","1,640,312",-1.08%,WWW
Woodward Inc,Industrials,Aerospace & Defense,USA,NASD,-,47.09,7.94,0.40%,59.76M,-3.33%,22.29B,36.94,10.12,-20.38%,59.38M,0.16%,22.75B,1.87,2.07,89.31%,1.27%,28.20%,488.74M,5.88,26.64%,-2.63%,1.19,52.87%,3.79B,8.64,16.00%,10.84%,0.75M,23.68%,43.30,49.07,19.77%,20.38%,403.31 -7.29%,110.90%,7.62,54.40,38.38% 13.95%,15.95%,146.82 154.67%,275.33%,1.22 (0.33%),31.88,14.40% 7.41%,27.93%,4.01%,3.13%,224.48%,1.16 (0.31%),6.00,32.48%,15.81%,13.15,648.55%,"Feb 19, 2026",1.36,14.52%,12.89%,49.16,1.67,13.80% 16.59%,2.05,52.42%,-3.83%,0.96,420.00,15.57%,0.35,28.95%,6.19%,1.21,386.59,10200,0.18,Feb 02 AMC,34.25%,631.48K,373.90,"May 31, 1996",Yes / Yes,31.61% 11.95%,"

","761,152",-3.28%,WWD
Wave Life Sciences Ltd,Healthcare,Biotechnology,Singapore,NASD,RUT,-,-1.21,16.25%,187.66M,-5.81%,2.47B,-,-1.36,1.23%,157.66M,-1.58%,1.89B,-,-0.33,85.97%,9.67%,83.75%,-204.38M,57.80,-9.39%,16.54%,2.18,60.39%,42.73M,4.75,-2.95%,-41.26%,15.25M,-22.82%,2.76,4.10,-1.79%,-54.97%,21.73 -39.62%,28.88%,3.20,-,16.10% 20.52%,-38.16%,5.28 148.48%,212.38%,-,-,127.08% 16.31%,79.28%,5.29%,6.10%,38.98%,-,44.31,-54.80%,-504.09%,0.86,-13.23%,-,6.47,-60.55%,-478.33%,45.20,1.06,- -,6.47,-273.85%,-2.98%,-1.63,34.89,-,0.03,-79.41%,-7.62%,0.35,13.20,317,0.02,Feb 26 BMO,33.99%,6.99M,13.12,"Nov 11, 2015",Yes / Yes,-9.29% 7.39%,"

","2,471,955",-0.61%,WVE
TeraWulf Inc,Financial,Capital Markets,USA,NASD,RUT,-,-1.66,35.38%,395.60M,-15.23%,5.83B,142.24,0.10,-0.03%,274.02M,-0.94%,7.57B,2.04,-0.18,70.04%,34.88%,-4.71%,-661.42M,34.61,57.72%,19.49%,3.15,55.02%,168.46M,38.73,113.77%,-17.98%,95.57M,19.67%,0.36,1.69,69.59%,-343.69%,18.51 -25.72%,309.23%,8.15,-,-26.20% -49.56%,-13.79%,2.06 567.48%,1999.24%,-,-,123.78% 65.83%,-1.67%,7.50%,10.29%,78.42%,-,44.94,-719.03%,-100.21%,1.49,36.92%,"Dec 18, 2012",2.00,20.28%,-392.64%,42.14,1.00,- -,2.00,-322.72%,-13.57%,3.77,25.02,-,37.00,2.43%,-4.00%,1.07,15.23,141,33.16,Feb 26 AMC,30.65%,30.37M,13.75,"Apr 05, 1994",Yes / Yes,-123.92% -19.45%,"

","32,551,872",-9.72%,WULF
Western Union Company,Financial,Credit Services,USA,NYSE,-,6.38,1.53,0.69%,315.70M,1.14%,3.05B,5.05,1.93,0.46%,311.30M,-1.42%,4.92B,0.82,0.40,107.32%,16.08%,7.62%,499.60M,0.76,2.87%,5.19%,5.81,11.70%,4.04B,3.21,7.10%,5.99%,50.07M,4.62%,3.03,2.47,6.15%,51.86%,11.94 -18.46%,-11.93%,3.94,6.04,-13.36% -3.18%,16.96%,7.85 24.08%,-21.51%,0.92 (9.49%),5.27,-3.31% -3.48%,32.79%,2.80%,3.58%,-59.57%,0.94 (9.65%),1.22,-44.41%,19.02%,0.31,-49.40%,"Mar 17, 2026",0.26,-3.86%,12.36%,54.76,3.75,0.00% 0.87%,0.26,-68.40%,0.90%,0.51,9.00,61.64%,3.24,-4.80%,2.24%,0.59,9.70,9600,2.08,Feb 20 BMO,9.82%,8.62M,9.74,"Sep 20, 2006",Yes / Yes,3.97% -3.47%,"

","5,125,474",0.41%,WU
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,NASD,S&P 500,18.57,16.32,0.41%,95.08M,-0.73%,28.64B,13.64,22.21,0.19%,94.15M,-10.83%,32.43B,1.00,3.66,100.51%,1.73%,-4.29%,1.60B,2.95,14.39%,1.99%,1.97,-8.16%,9.71B,3.61,13.66%,5.61%,1.63M,-7.81%,83.89,8.97,13.66%,20.17%,352.79 -14.13%,-8.32%,33.77,18.53,19.31% 16.17%,11.30%,275.60 9.92%,26.75%,3.80 (1.25%),12.07,3.10% 2.43%,81.20%,2.14%,3.69%,32.86%,3.68 (1.21%),3.34,1988.18%,23.35%,8.80,158.50%,"Mar 31, 2026",1.20,-2.22%,16.53%,47.78,1.96,3.91% 6.00%,1.20,-37.97%,1.50%,0.62,370.00,22.70%,0.87,-3.26%,-4.08%,0.61,300.52,46900,0.78,Feb 03 BMO,-5.37%,823.93K,302.94,"Jun 12, 2001",Yes / Yes,2.02% 2.91%,"

","503,319",0.81%,WTW
Select Water Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,67.04,0.21,12.38%,120.92M,1.17%,1.90B,22.96,0.60,-3.67%,105.95M,13.92%,2.35B,0.77,0.06,79.14%,6.12%,23.81%,21.22M,1.35,-17.02%,1.36%,5.34,59.15%,1.41B,1.80,66.45%,1.43%,6.48M,31.46%,7.68,104.91,29.90%,2.65%,15.45 -10.49%,36.26%,0.13,-,-25.88% -,1.91%,7.20 92.08%,79.61%,0.28 (2.02%),10.64,0.48% 18.39%,14.00%,4.61%,5.22%,87.40%,0.28 (2.02%),1.67,-31.61%,2.95%,0.69,-,"Feb 06, 2026",1.42,-3.08%,1.51%,58.66,1.00,77.58% -,1.57,79.14%,3.21%,1.04,17.42,136.52%,0.44,-0.73%,12.81%,0.79,14.03,3300,0.38,Feb 17 AMC,33.85%,1.22M,13.83,"Apr 21, 2017",Yes / Yes,81.21% 7.73%,"

","959,798",-1.43%,WTTR
"Watts Water Technologies, Inc",Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,30.10,10.17,18.87%,27.43M,-6.87%,10.21B,24.00,12.76,-0.70%,27.05M,-0.24%,10.09B,2.54,2.68,81.44%,2.54%,11.34%,340.80M,4.19,10.87%,-0.55%,3.61,9.46%,2.44B,5.03,8.77%,12.91%,0.69M,10.92%,60.81,25.17,9.46%,18.25%,345.17 -11.30%,44.64%,12.16,28.65,10.77% 24.79%,14.78%,177.59 72.40%,74.29%,1.82 (0.59%),19.02,7.20% 10.08%,49.39%,2.61%,2.75%,162.21%,2.08 (0.68%),4.14,16.95%,19.35%,9.06,477.12%,"Feb 27, 2026",1.49,8.27%,13.98%,39.38,2.75,19.71% 16.68%,2.51,24.00%,-5.48%,1.24,338.56,19.56%,0.14,15.67%,0.46%,0.93,313.17,5700,0.14,Feb 11 AMC,11.03%,190.24K,306.16,"Aug 21, 1986",Yes / Yes,11.97% 2.47%,"

","176,649",-2.24%,WTS
Essential Utilities Inc,Utilities,Utilities - Regulated Water,USA,NYSE,-,18.28,2.21,0.31%,283.08M,0.95%,11.42B,16.80,2.40,0.00%,282.25M,7.89%,19.72B,3.46,1.05,81.70%,2.42%,3.83%,616.37M,4.62,2.85%,-1.74%,2.79,3.46%,2.47B,1.67,6.14%,3.21%,6.84M,5.19%,24.22,328.46,4.86%,9.44%,42.37 -4.77%,4.94%,0.12,-,7.47% 14.45%,4.11%,36.32 11.10%,-4.61%,1.41 (3.49%),14.74,2.65% 11.09%,40.96%,2.67%,2.64%,-5.35%,1.36 (3.36%),7.97,1.74%,37.22%,0.99,27.85%,"May 12, 2026",0.65,18.62%,24.91%,60.07,3.33,6.48% 6.68%,0.80,-30.32%,3.05%,0.80,41.25,60.83%,1.22,15.67%,3.75%,0.77,39.58,3303,1.19,Feb 25 AMC,4.34%,2.45M,40.35,"Jul 26, 1971",Yes / Yes,13.23% 14.31%,"

","1,893,540",1.95%,WTRG
